"Date","Price","Open","High","Low","Vol.","Change %"
"04/03/2025","391.79","397.85","401.91","389.50","","-2.46%"
"04/02/2025","401.66","398.96","402.84","398.06","","0.00%"
"04/01/2025","401.67","399.06","401.94","397.73","","0.06%"
"03/31/2025","401.42","399.31","401.42","397.74","","-0.01%"
"03/28/2025","401.45","405.43","406.17","401.17","","-0.60%"
"03/27/2025","403.89","400.88","405.11","399.97","","0.90%"
"03/26/2025","400.29","400.25","401.85","398.76","","0.30%"
"03/25/2025","399.09","399.04","401.73","398.19","","0.50%"
"03/24/2025","397.09","395.68","397.50","393.80","","0.60%"
"03/21/2025","394.71","394.49","395.67","393.47","","-0.16%"
"03/20/2025","395.33","393.83","395.92","392.87","","0.65%"
"03/19/2025","392.79","392.53","393.72","391.34","","0.56%"
"03/18/2025","390.62","392.44","395.08","390.02","","0.00%"
"03/17/2025","390.62","388.07","390.99","387.23","","1.18%"
"03/14/2025","386.08","383.65","387.31","383.60","","0.39%"
"03/13/2025","384.57","385.65","387.16","384.49","","-0.55%"
"03/12/2025","386.71","384.69","389.52","384.20","","0.19%"
"03/11/2025","385.99","388.11","388.27","382.60","","-1.66%"
"03/10/2025","392.52","399.01","399.90","390.87","","-1.75%"
"03/07/2025","399.53","399.85","402.71","396.46","","-0.42%"
"03/06/2025","401.21","405.50","406.75","400.82","","-0.63%"
"03/05/2025","403.77","396.42","404.32","396.25","","1.83%"
"03/04/2025","396.53","393.09","397.30","392.10","","0.71%"
"03/03/2025","393.74","395.26","398.45","393.51","","-0.38%"
"02/28/2025","395.25","394.77","395.77","393.20","","-0.32%"
"02/27/2025","396.51","396.23","398.65","394.61","","0.20%"
"02/26/2025","395.71","391.89","396.04","391.81","","0.57%"
"02/25/2025","393.46","395.81","397.25","391.47","","-0.76%"
"02/24/2025","396.49","396.59","398.37","394.82","","-0.15%"
"02/21/2025","397.07","398.70","400.65","397.06","","-0.47%"
"02/20/2025","398.93","402.21","403.75","398.02","","-1.11%"
"02/19/2025","403.42","404.87","405.55","402.32","","0.00%"
"02/18/2025","403.40","398.48","404.30","397.64","","1.30%"
"02/17/2025","398.21","396.90","398.24","396.42","","0.53%"
"02/14/2025","396.10","395.90","396.18","394.07","","-0.09%"
"02/13/2025","396.44","395.03","396.44","394.24","","0.23%"
"02/12/2025","395.52","394.57","395.52","392.97","","0.51%"
"02/11/2025","393.50","393.46","393.88","390.18","","0.26%"
"02/10/2025","392.48","392.44","395.03","391.21","","0.74%"
"02/07/2025","389.58","385.68","390.97","385.67","","1.00%"
"02/06/2025","385.71","386.30","386.38","384.86","","0.38%"
"02/05/2025","384.26","387.57","387.99","383.62","","-0.59%"
"02/04/2025","386.54","387.37","387.73","384.12","","0.43%"
"02/03/2025","384.90","382.88","387.41","382.63","","-0.53%"
"01/31/2025","386.96","386.53","389.69","386.42","","1.23%"
"01/30/2025","382.26","382.53","383.46","382.26","","0.08%"
"01/29/2025","381.97","380.84","382.37","379.99","","0.45%"
"01/28/2025","380.27","378.69","381.28","377.10","","0.96%"
"01/27/2025","376.66","378.89","379.70","376.00","","-0.67%"
"01/24/2025","379.21","379.74","380.27","378.23","","-0.03%"
"01/23/2025","379.34","379.03","380.99","378.83","","0.34%"
"01/22/2025","378.04","379.60","379.95","377.55","","-0.19%"
"01/21/2025","378.76","378.13","379.01","375.81","","0.18%"
"01/20/2025","378.09","378.85","379.49","377.48","","-0.22%"
"01/17/2025","378.94","375.62","379.23","375.32","","0.71%"
"01/16/2025","376.27","376.73","377.26","374.96","","0.78%"
"01/15/2025","373.36","374.08","375.13","372.46","","-0.32%"
"01/14/2025","374.56","372.91","375.19","372.26","","0.27%"
"01/13/2025","373.57","373.73","374.34","371.76","","-0.35%"
"01/10/2025","374.89","378.91","378.96","373.11","","-1.66%"
"01/09/2025","381.21","381.69","382.51","380.54","","-0.51%"
"01/08/2025","383.17","377.20","383.36","376.70","","1.87%"
"01/07/2025","376.12","376.96","378.02","375.69","","-0.09%"
"01/06/2025","376.47","375.32","376.85","374.08","","0.78%"
"01/03/2025","373.57","373.53","374.45","371.71","","0.18%"
"01/02/2025","372.89","372.69","373.63","371.44","","0.10%"
"12/31/2024","372.53","372.57","373.77","372.00","","-0.28%"
"12/30/2024","373.58","372.34","374.35","371.93","","0.39%"
"12/27/2024","372.13","374.08","374.38","370.84","","-0.10%"
"12/26/2024","372.51","374.21","374.21","372.42","","-0.46%"
"12/25/2024","374.23","374.23","374.23","374.23","","0.00%"
"12/24/2024","374.23","371.95","374.30","371.77","","0.72%"
"12/23/2024","371.54","370.28","373.11","368.94","","0.50%"
"12/20/2024","369.69","372.82","373.02","368.31","","-1.13%"
"12/19/2024","373.92","372.46","374.76","371.55","","-0.10%"
"12/18/2024","374.28","379.04","379.05","374.28","","-1.29%"
"12/17/2024","379.16","379.69","379.92","377.40","","-0.24%"
"12/16/2024","380.09","379.55","381.08","379.21","","0.14%"
"12/13/2024","379.55","379.23","380.95","378.43","","0.02%"
"12/12/2024","379.47","378.14","380.48","377.29","","0.35%"
"12/11/2024","378.16","376.66","378.33","375.55","","0.21%"
"12/10/2024","377.35","376.26","378.84","376.26","","0.34%"
"12/09/2024","376.09","375.88","378.53","375.55","","-0.06%"
"12/06/2024","376.30","378.59","378.83","376.01","","-0.83%"
"12/05/2024","379.45","379.45","382.14","378.80","","0.34%"
"12/04/2024","378.15","376.38","378.52","376.20","","0.60%"
"12/03/2024","375.88","374.17","376.16","373.98","","1.12%"
"12/02/2024","371.71","372.40","373.06","370.37","","0.36%"
"11/29/2024","370.38","369.71","372.24","369.14","","-0.36%"
"11/28/2024","371.73","369.71","371.82","369.32","","0.75%"
"11/27/2024","368.95","369.27","369.94","367.57","","0.09%"
"11/26/2024","368.62","370.23","370.32","367.60","","-0.45%"
"11/25/2024","370.29","372.59","372.86","368.99","","-0.34%"
"11/22/2024","371.56","375.54","375.55","371.39","","-0.68%"
"11/21/2024","374.11","372.96","374.97","371.17","","0.19%"
"11/20/2024","373.40","374.02","374.26","371.60","","-0.10%"
"11/19/2024","373.77","368.83","373.89","368.70","","1.49%"
"11/18/2024","368.30","364.49","368.30","364.32","","0.70%"
"11/15/2024","365.74","364.89","366.19","363.80","","0.05%"
"11/14/2024","365.55","364.74","367.17","363.46","","0.10%"
"11/13/2024","365.17","362.42","368.78","362.03","","-0.02%"
"11/12/2024","365.24","360.16","368.64","357.68","","1.10%"
"11/11/2024","361.26","358.18","361.65","355.22","","1.41%"
"11/08/2024","356.25","354.33","358.94","353.20","","1.22%"
"11/07/2024","351.96","347.79","353.71","347.11","","1.99%"
"11/06/2024","345.10","342.68","345.36","342.68","","0.81%"
"11/05/2024","342.33","340.50","342.33","340.04","","0.25%"
"11/04/2024","341.46","342.20","342.45","341.28","","0.18%"
"11/01/2024","340.84","337.81","341.27","337.56","","0.12%"
"10/31/2024","340.43","340.02","340.57","339.87","","-0.22%"
"10/30/2024","341.19","344.24","345.31","340.57","","-1.39%"
"10/29/2024","346.01","346.98","347.71","345.36","","-0.16%"
"10/28/2024","346.55","347.04","347.56","346.13","","-0.07%"
"10/25/2024","346.79","347.38","348.48","346.73","","-0.47%"
"10/24/2024","348.42","348.29","349.82","347.65","","0.35%"
"10/23/2024","347.19","346.12","348.51","346.12","","0.34%"
"10/22/2024","346.00","346.90","347.67","345.19","","-0.50%"
"10/21/2024","347.73","348.79","348.79","345.78","","-0.33%"
"10/18/2024","348.89","347.50","349.53","347.37","","0.45%"
"10/17/2024","347.34","345.78","348.54","345.78","","0.88%"
"10/16/2024","344.32","345.13","345.26","342.95","","0.12%"
"10/15/2024","343.91","346.75","347.98","343.69","","-0.50%"
"10/14/2024","345.64","344.30","346.01","343.57","","0.84%"
"10/11/2024","342.76","342.51","343.56","340.96","","0.33%"
"10/10/2024","341.62","343.67","344.79","341.32","","-0.34%"
"10/09/2024","342.79","342.01","342.93","340.69","","0.77%"
"10/08/2024","340.18","341.85","342.22","338.94","","-0.36%"
"10/07/2024","341.40","342.43","344.37","340.50","","-0.02%"
"10/04/2024","341.47","339.71","341.74","339.50","","0.37%"
"10/03/2024","340.20","340.87","342.33","339.61","","-0.18%"
"10/02/2024","340.83","341.25","343.15","339.41","","-0.30%"
"10/01/2024","341.86","341.99","342.56","339.88","","0.15%"
"09/30/2024","341.34","339.69","341.92","339.47","","0.37%"
"09/27/2024","340.08","340.47","341.04","339.23","","-0.36%"
"09/26/2024","341.30","340.71","343.45","340.36","","-0.06%"
"09/25/2024","341.50","343.49","343.49","339.68","","-0.71%"
"09/24/2024","343.94","344.89","345.58","342.77","","-0.20%"
"09/23/2024","344.63","340.70","344.85","340.55","","1.09%"
"09/20/2024","340.91","340.52","340.96","339.17","","0.12%"
"09/19/2024","340.50","335.75","341.26","335.74","","1.32%"
"09/18/2024","336.08","333.76","336.31","333.07","","0.40%"
"09/17/2024","334.73","333.46","334.88","333.14","","0.62%"
"09/16/2024","332.68","332.94","333.58","331.16","","-0.09%"
"09/13/2024","332.97","331.70","333.03","331.21","","0.43%"
"09/12/2024","331.53","331.04","332.08","329.51","","0.74%"
"09/11/2024","329.11","327.08","329.20","327.08","","0.70%"
"09/10/2024","326.83","325.96","327.22","324.94","","0.62%"
"09/09/2024","324.82","320.25","325.21","320.17","","1.16%"
"09/06/2024","321.09","322.08","323.69","320.58","","-0.44%"
"09/05/2024","322.51","322.08","323.15","320.06","","0.40%"
"09/04/2024","321.24","318.67","321.58","318.40","","-0.86%"
"09/03/2024","324.03","322.49","324.79","322.30","","0.52%"
"09/02/2024","322.34","320.58","322.60","320.49","","0.52%"
"08/30/2024","320.68","317.10","321.45","317.00","","1.30%"
"08/29/2024","316.55","316.62","319.05","316.09","","-0.12%"
"08/28/2024","316.94","318.10","318.34","316.02","","-0.44%"
"08/27/2024","318.33","318.25","318.67","317.22","","0.03%"
"08/26/2024","318.24","318.55","319.34","317.15","","-0.02%"
"08/23/2024","318.29","316.78","318.63","316.35","","0.44%"
"08/22/2024","316.91","316.09","318.00","315.14","","0.09%"
"08/21/2024","316.64","316.32","316.90","314.70","","0.05%"
"08/20/2024","316.49","316.69","318.46","315.73","","0.03%"
"08/19/2024","316.41","316.16","316.41","313.30","","0.63%"
"08/16/2024","314.42","313.48","315.07","313.48","","1.02%"
"08/15/2024","311.26","307.85","311.75","307.70","","1.19%"
"08/14/2024","307.60","305.59","308.36","304.70","","1.20%"
"08/13/2024","303.96","299.19","303.96","299.04","","1.63%"
"08/12/2024","299.09","299.76","300.43","297.55","","-0.38%"
"08/09/2024","300.24","299.11","300.26","299.11","","0.35%"
"08/08/2024","299.20","296.54","299.21","296.13","","0.67%"
"08/07/2024","297.20","294.39","298.74","294.39","","1.53%"
"08/06/2024","292.72","297.94","299.19","291.65","","-1.29%"
"08/05/2024","296.56","303.08","303.08","294.42","","-4.02%"
"08/02/2024","308.99","311.18","312.08","308.50","","-1.40%"
"08/01/2024","313.39","318.56","318.56","313.09","","-1.55%"
"07/31/2024","318.34","317.40","318.96","316.91","","0.38%"
"07/30/2024","317.12","317.01","318.23","316.55","","-0.05%"
"07/29/2024","317.29","316.73","318.80","316.73","","0.43%"
"07/26/2024","315.93","316.47","316.68","314.94","","-0.12%"
"07/25/2024","316.30","318.38","318.63","315.91","","-0.97%"
"07/24/2024","319.40","320.30","320.66","318.95","","-0.37%"
"07/23/2024","320.60","320.18","320.85","319.94","","0.49%"
"07/22/2024","319.05","320.06","320.46","318.84","","-0.34%"
"07/19/2024","320.14","320.96","321.07","319.61","","-0.65%"
"07/18/2024","322.23","322.93","323.55","321.69","","-0.63%"
"07/17/2024","324.28","325.21","325.79","323.68","","-0.36%"
"07/16/2024","325.46","326.70","326.70","324.23","","-0.54%"
"07/15/2024","327.22","328.70","329.03","326.62","","-0.31%"
"07/12/2024","328.23","328.02","329.27","326.96","","0.37%"
"07/11/2024","327.01","327.68","329.20","326.98","","-0.06%"
"07/10/2024","327.19","324.12","327.19","324.07","","1.12%"
"07/09/2024","323.58","321.74","324.19","321.69","","0.83%"
"07/08/2024","320.93","320.42","321.21","319.52","","-0.05%"
"07/05/2024","321.09","323.02","323.14","320.44","","-0.71%"
"07/04/2024","323.39","322.64","323.54","322.21","","0.63%"
"07/03/2024","321.35","318.17","321.64","317.98","","1.62%"
"07/02/2024","316.23","312.78","316.23","312.72","","1.15%"
"07/01/2024","312.63","313.33","313.86","311.44","","-0.18%"
"06/28/2024","313.20","315.01","315.97","312.70","","-0.75%"
"06/27/2024","315.56","312.57","315.85","312.57","","0.53%"
"06/26/2024","313.89","312.74","314.39","312.28","","0.35%"
"06/25/2024","312.80","312.32","313.99","311.73","","0.19%"
"06/24/2024","312.20","310.71","312.60","310.29","","0.35%"
"06/21/2024","311.10","311.59","312.17","310.87","","0.05%"
"06/20/2024","310.93","310.91","311.63","310.16","","-0.20%"
"06/19/2024","311.55","312.69","313.41","311.54","","0.11%"
"06/18/2024","311.20","310.98","311.81","310.50","","0.40%"
"06/17/2024","309.95","309.83","310.40","309.49","","0.06%"
"06/14/2024","309.76","311.17","312.00","309.21","","-0.72%"
"06/13/2024","312.01","311.87","312.59","311.37","","0.62%"
"06/12/2024","310.09","310.40","311.17","309.72","","0.10%"
"06/11/2024","309.79","310.96","311.35","309.11","","-0.22%"
"06/10/2024","310.47","310.91","311.82","309.66","","-0.11%"
"06/07/2024","310.81","311.19","311.69","310.07","","0.05%"
"06/06/2024","310.64","311.79","311.88","309.97","","0.23%"
"06/05/2024","309.93","309.93","310.77","309.02","","-0.05%"
"06/04/2024","310.07","310.73","310.74","309.14","","-0.31%"
"06/03/2024","311.04","310.40","311.09","309.65","","0.42%"
"05/31/2024","309.75","308.76","309.78","308.40","","0.47%"
"05/30/2024","308.31","307.71","309.10","307.64","","-0.17%"
"05/29/2024","308.85","310.27","310.60","308.29","","-0.51%"
"05/28/2024","310.43","310.88","312.02","308.70","","-0.09%"
"05/27/2024","310.71","310.61","311.30","310.11","","0.07%"
"05/24/2024","310.48","308.81","310.73","308.81","","-0.14%"
"05/23/2024","310.91","310.32","311.90","310.06","","0.08%"
"05/22/2024","310.66","310.52","310.90","310.42","","0.08%"
"05/21/2024","310.41","310.63","310.80","309.28","","-0.13%"
"05/20/2024","310.81","310.79","311.42","309.92","","-0.10%"
"05/17/2024","311.12","309.45","311.41","308.03","","0.67%"
"05/16/2024","309.05","307.59","309.63","307.31","","0.87%"
"05/15/2024","306.39","306.55","306.55","304.90","","-0.17%"
"05/14/2024","306.92","305.42","308.66","304.91","","0.59%"
"05/13/2024","305.13","304.10","305.34","303.70","","0.24%"
"05/10/2024","304.39","304.07","305.72","304.06","","0.44%"
"05/09/2024","303.07","302.22","303.58","301.23","","-0.09%"
"05/08/2024","303.35","304.68","304.86","301.70","","-0.82%"
"05/07/2024","305.87","306.91","307.34","305.67","","-0.16%"
"05/06/2024","306.36","306.51","307.04","305.71","","0.18%"
"05/03/2024","305.81","306.20","306.20","304.27","","0.20%"
"05/02/2024","305.20","305.69","307.24","303.53","","0.40%"
"05/01/2024","303.98","303.70","304.35","303.41","","-0.09%"
"04/30/2024","304.24","304.25","305.28","303.02","","0.00%"
"04/29/2024","304.25","303.38","304.32","301.82","","0.29%"
"04/26/2024","303.37","303.70","304.92","302.57","","-0.19%"
"04/25/2024","303.94","302.63","304.25","300.85","","-0.21%"
"04/24/2024","304.58","304.46","305.35","303.48","","0.66%"
"04/23/2024","302.58","299.83","302.90","298.96","","1.86%"
"04/22/2024","297.06","291.74","298.33","291.02","","2.12%"
"04/19/2024","290.90","292.09","292.69","289.60","","-0.45%"
"04/18/2024","292.22","289.54","292.83","289.22","","1.23%"
"04/17/2024","288.66","288.54","290.10","288.06","","0.16%"
"04/16/2024","288.19","288.50","289.24","285.78","","-0.43%"
"04/15/2024","289.44","290.39","290.56","288.98","","-1.08%"
"04/12/2024","292.59","294.74","294.74","292.58","","-0.65%"
"04/11/2024","294.50","293.14","295.43","293.14","","-0.38%"
"04/10/2024","295.61","295.19","296.22","295.19","","0.11%"
"04/09/2024","295.29","294.26","295.77","293.56","","0.71%"
"04/08/2024","293.22","292.70","293.40","292.21","","0.18%"
"04/05/2024","292.70","291.83","292.70","289.91","","-0.22%"
"04/04/2024","293.36","293.55","295.11","293.18","","0.40%"
"04/03/2024","292.19","293.69","293.69","291.82","","-0.93%"
"04/02/2024","294.92","292.87","295.07","292.63","","0.69%"
"04/01/2024","292.89","292.73","294.38","291.88","","0.29%"
"03/28/2024","292.05","294.68","295.48","291.62","","-1.02%"
"03/27/2024","295.05","295.15","296.86","294.70","","0.34%"
"03/26/2024","294.06","290.72","294.61","290.43","","1.28%"
"03/25/2024","290.33","291.91","292.25","290.10","","-0.59%"
"03/22/2024","292.06","292.51","292.79","291.23","","-0.16%"
"03/21/2024","292.53","291.07","293.74","290.64","","1.24%"
"03/20/2024","288.95","289.04","289.68","288.45","","0.17%"
"03/19/2024","288.46","289.46","289.75","287.61","","-0.28%"
"03/18/2024","289.27","289.27","290.07","288.92","","-0.03%"
"03/15/2024","289.36","289.62","291.21","289.19","","-0.84%"
"03/14/2024","291.82","289.54","292.97","289.14","","0.99%"
"03/13/2024","288.96","286.68","289.45","286.15","","1.20%"
"03/12/2024","285.52","286.04","286.70","285.26","","-0.06%"
"03/11/2024","285.68","285.93","286.04","284.72","","-0.02%"
"03/08/2024","285.75","286.93","287.62","285.70","","-0.05%"
"03/07/2024","285.90","286.52","287.20","285.08","","-0.05%"
"03/06/2024","286.04","282.70","286.31","282.52","","1.46%"
"03/05/2024","281.92","282.48","282.96","280.49","","-0.03%"
"03/04/2024","282.00","281.57","283.82","279.90","","0.17%"
"03/01/2024","281.53","281.05","281.75","279.35","","0.46%"
"02/29/2024","280.23","280.41","281.06","279.50","","0.14%"
"02/28/2024","279.85","280.99","281.02","279.17","","-0.53%"
"02/27/2024","281.34","281.96","282.46","279.07","","-0.08%"
"02/26/2024","281.56","281.85","281.85","279.95","","-0.48%"
"02/23/2024","282.91","284.96","284.97","281.94","","-0.93%"
"02/22/2024","285.57","285.90","286.49","284.11","","0.00%"
"02/21/2024","285.56","287.68","288.62","285.41","","-1.09%"
"02/20/2024","288.70","287.79","289.47","287.05","","0.37%"
"02/19/2024","287.64","287.20","288.82","286.72","","0.17%"
"02/16/2024","287.14","283.84","287.65","283.21","","1.48%"
"02/15/2024","282.96","278.99","283.15","278.84","","1.60%"
"02/14/2024","278.51","274.89","278.53","273.98","","0.14%"
"02/13/2024","278.12","279.06","279.46","276.81","","-0.08%"
"02/12/2024","278.35","278.63","278.86","278.24","","-0.08%"
"02/09/2024","278.58","277.70","278.74","276.43","","0.03%"
"02/08/2024","278.51","280.43","280.49","278.11","","-0.50%"
"02/07/2024","279.90","278.02","280.18","278.02","","1.28%"
"02/06/2024","276.36","276.81","276.95","275.70","","-0.28%"
"02/05/2024","277.14","278.50","278.86","276.25","","-1.47%"
"02/02/2024","281.28","278.18","281.43","277.99","","1.53%"
"02/01/2024","277.05","276.24","277.09","274.51","","0.11%"
"01/31/2024","276.74","276.78","278.08","276.66","","-0.09%"
"01/30/2024","276.99","278.31","278.85","276.83","","-0.20%"
"01/29/2024","277.54","278.56","279.34","276.59","","-0.19%"
"01/26/2024","278.08","277.60","279.50","277.11","","0.38%"
"01/25/2024","277.02","277.17","277.43","276.54","","-0.11%"
"01/24/2024","277.32","275.11","277.80","274.78","","0.60%"
"01/23/2024","275.66","276.83","276.83","274.81","","-0.04%"
"01/22/2024","275.76","276.20","276.78","275.15","","0.02%"
"01/19/2024","275.70","275.95","276.42","274.39","","0.44%"
"01/18/2024","274.49","273.24","274.61","272.72","","0.18%"
"01/17/2024","273.99","276.99","277.37","273.78","","-1.52%"
"01/16/2024","278.21","278.33","279.34","277.15","","-0.58%"
"01/15/2024","279.82","279.42","280.77","279.42","","0.32%"
"01/12/2024","278.93","279.95","280.06","278.71","","-0.44%"
"01/11/2024","280.17","280.14","281.13","279.27","","0.32%"
"01/10/2024","279.28","280.35","280.35","277.51","","-0.56%"
"01/09/2024","280.84","281.09","281.88","280.45","","0.22%"
"01/08/2024","280.23","280.15","281.62","278.11","","0.32%"
"01/05/2024","279.35","278.01","280.17","278.01","","0.28%"
"01/04/2024","278.56","280.94","281.40","277.86","","-0.98%"
"01/03/2024","281.32","281.79","282.89","280.54","","-0.82%"
"01/02/2024","283.65","285.76","287.17","283.55","","-0.75%"
"01/01/2024","285.79","285.79","285.79","285.79","","0.00%"
"12/29/2023","285.79","283.81","286.38","283.72","","0.90%"
"12/28/2023","283.23","281.31","284.56","280.71","","1.34%"
"12/27/2023","279.48","277.42","280.21","276.67","","0.95%"
"12/26/2023","276.86","277.16","277.16","275.94","","0.09%"
"12/25/2023","276.62","276.62","276.62","276.62","","0.00%"
"12/22/2023","276.62","274.86","277.11","274.82","","0.97%"
"12/21/2023","273.97","271.65","274.05","270.86","","0.68%"
"12/20/2023","272.13","274.86","274.86","272.13","","-0.62%"
"12/19/2023","273.82","272.56","274.30","272.38","","0.20%"
"12/18/2023","273.27","271.38","273.42","270.46","","0.11%"
"12/15/2023","272.96","274.71","274.83","272.87","","-0.48%"
"12/14/2023","274.29","274.68","275.81","273.85","","0.41%"
"12/13/2023","273.18","272.72","273.81","272.68","","0.04%"
"12/12/2023","273.06","272.40","273.25","271.51","","0.48%"
"12/11/2023","271.75","274.28","274.28","270.59","","-1.05%"
"12/08/2023","274.63","271.25","274.67","271.25","","1.38%"
"12/07/2023","270.90","270.61","271.04","268.72","","-0.24%"
"12/06/2023","271.56","271.21","271.90","269.89","","0.26%"
"12/05/2023","270.85","271.27","272.26","270.23","","-0.32%"
"12/04/2023","271.73","272.56","273.52","270.79","","-0.05%"
"12/01/2023","271.87","270.12","272.03","270.12","","0.73%"
"11/30/2023","269.89","270.91","270.94","269.78","","-0.40%"
"11/29/2023","270.98","271.53","273.03","270.93","","0.20%"
"11/28/2023","270.44","271.04","271.07","269.13","","-0.23%"
"11/27/2023","271.06","270.84","271.86","269.95","","0.01%"
"11/24/2023","271.03","272.35","272.75","270.93","","-0.71%"
"11/23/2023","272.98","272.08","273.31","271.88","","-0.18%"
"11/22/2023","273.46","271.88","274.21","271.83","","0.54%"
"11/21/2023","271.99","274.06","274.06","271.64","","-0.72%"
"11/20/2023","273.95","274.44","274.44","272.76","","-0.47%"
"11/17/2023","275.23","274.79","275.64","274.00","","-0.17%"
"11/16/2023","275.71","275.51","276.76","273.76","","-0.14%"
"11/15/2023","276.11","275.75","276.65","273.48","","1.29%"
"11/14/2023","272.59","278.15","278.86","272.28","","-2.01%"
"11/13/2023","278.18","277.62","278.52","277.42","","0.14%"
"11/10/2023","277.78","278.09","278.12","276.45","","-0.56%"
"11/09/2023","279.35","278.78","280.61","278.78","","0.24%"
"11/08/2023","278.67","282.15","282.15","277.50","","-1.32%"
"11/07/2023","282.39","281.73","282.70","280.51","","-0.11%"
"11/06/2023","282.71","281.42","283.83","280.93","","0.99%"
"11/03/2023","279.93","275.36","280.07","275.19","","2.45%"
"11/02/2023","273.24","274.58","274.70","272.30","","0.22%"
"11/01/2023","272.65","272.91","273.79","272.01","","0.05%"
"10/31/2023","272.52","273.41","273.99","271.19","","0.04%"
"10/30/2023","272.41","270.33","272.44","269.74","","0.40%"
"10/27/2023","271.33","273.19","273.34","271.25","","-0.50%"
"10/26/2023","272.69","274.47","275.34","272.48","","-0.90%"
"10/25/2023","275.17","276.76","277.12","274.96","","-0.39%"
"10/24/2023","276.25","273.73","276.93","273.21","","1.11%"
"10/23/2023","273.22","274.23","275.05","272.45","","-0.64%"
"10/20/2023","274.97","275.57","277.08","274.38","","-0.74%"
"10/19/2023","277.02","278.18","278.20","276.94","","-1.15%"
"10/18/2023","280.25","283.39","283.39","280.24","","-1.19%"
"10/17/2023","283.63","284.55","285.18","282.95","","0.34%"
"10/16/2023","282.68","282.47","283.36","281.71","","-0.41%"
"10/13/2023","283.83","284.37","284.70","283.62","","-0.96%"
"10/12/2023","286.59","285.09","287.15","284.96","","0.83%"
"10/11/2023","284.23","285.78","285.78","283.46","","-0.01%"
"10/10/2023","284.26","281.44","284.83","281.24","","1.58%"
"10/09/2023","279.85","280.26","281.12","279.53","","-0.45%"
"10/06/2023","281.11","279.62","281.54","279.51","","0.64%"
"10/05/2023","279.32","278.17","280.43","277.90","","0.45%"
"10/04/2023","278.06","279.50","279.73","277.21","","-1.41%"
"10/03/2023","282.05","282.83","283.27","281.42","","-0.68%"
"10/02/2023","283.99","285.69","286.08","283.16","","-0.29%"
"09/29/2023","284.83","283.75","285.39","283.48","","0.66%"
"09/28/2023","282.97","281.81","283.11","281.49","","0.40%"
"09/27/2023","281.83","280.80","282.62","279.69","","-0.09%"
"09/26/2023","282.09","281.84","282.85","281.26","","-0.03%"
"09/25/2023","282.17","279.15","282.77","278.62","","1.05%"
"09/22/2023","279.23","277.80","280.00","277.19","","0.01%"
"09/21/2023","279.20","282.85","282.87","278.63","","-1.51%"
"09/20/2023","283.48","284.51","284.73","282.73","","-0.20%"
"09/19/2023","284.04","285.93","286.07","283.58","","-0.68%"
"09/18/2023","285.98","288.27","288.27","285.87","","-0.66%"
"09/15/2023","287.87","286.39","288.63","286.15","","0.95%"
"09/14/2023","285.16","282.55","285.29","282.41","","1.12%"
"09/13/2023","281.99","281.90","282.69","280.96","","0.15%"
"09/12/2023","281.57","281.91","281.91","280.72","","-0.12%"
"09/11/2023","281.91","280.94","282.31","280.09","","0.47%"
"09/08/2023","280.60","281.85","282.51","280.01","","-0.73%"
"09/07/2023","282.65","282.27","282.78","280.63","","0.02%"
"09/06/2023","282.59","283.46","284.01","280.85","","-0.01%"
"09/05/2023","282.63","283.65","283.82","282.17","","-0.58%"
"09/04/2023","284.28","284.29","284.63","283.79","","0.25%"
"09/01/2023","283.57","282.89","283.63","282.89","","0.22%"
"08/31/2023","282.94","281.85","283.57","281.56","","0.47%"
"08/30/2023","281.62","283.07","283.20","281.18","","-0.11%"
"08/29/2023","281.93","281.51","281.96","280.89","","0.48%"
"08/28/2023","280.57","279.47","281.54","279.46","","0.70%"
"08/25/2023","278.62","276.91","278.78","276.20","","0.41%"
"08/24/2023","277.49","278.95","279.62","277.48","","-0.13%"
"08/23/2023","277.84","275.20","278.00","274.76","","0.78%"
"08/22/2023","275.70","277.01","277.07","275.17","","-0.24%"
"08/21/2023","276.37","277.42","277.44","275.75","","-0.48%"
"08/18/2023","277.69","278.19","279.10","276.89","","-0.72%"
"08/17/2023","279.69","280.16","281.04","279.16","","-0.61%"
"08/16/2023","281.41","283.09","283.09","280.28","","-0.72%"
"08/15/2023","283.44","293.09","294.08","283.24","","-3.24%"
"08/14/2023","292.92","294.06","294.15","291.42","","-1.29%"
"08/11/2023","296.75","298.92","298.92","295.45","","-0.85%"
"08/10/2023","299.30","297.95","299.86","296.97","","0.43%"
"08/09/2023","298.02","298.70","298.76","298.02","","-0.25%"
"08/08/2023","298.78","299.41","299.67","298.13","","-0.02%"
"08/07/2023","298.85","298.58","299.64","298.31","","0.22%"
"08/04/2023","298.20","299.76","300.49","298.02","","-0.76%"
"08/03/2023","300.47","302.00","302.69","299.94","","-0.60%"
"08/02/2023","302.27","307.95","307.95","301.78","","-2.17%"
"08/01/2023","308.97","310.09","310.44","308.51","","-0.11%"
"07/31/2023","309.30","308.03","309.55","306.94","","0.60%"
"07/28/2023","307.46","303.65","307.46","302.96","","1.68%"
"07/27/2023","302.38","302.04","304.21","301.21","","0.73%"
"07/26/2023","300.18","297.50","300.70","297.42","","0.85%"
"07/25/2023","297.64","296.83","299.14","295.94","","0.56%"
"07/24/2023","295.97","297.22","297.55","294.94","","-0.38%"
"07/21/2023","297.09","295.90","297.74","295.44","","0.30%"
"07/20/2023","296.19","297.56","297.56","295.82","","-0.26%"
