"Date","Price","Open","High","Low","Vol.","Change %"
"11/09/2022","2,378.44","2,364.37","2,384.29","2,357.66","93.68M","1.02%"
"11/08/2022","2,354.33","2,338.58","2,358.10","2,333.03","92.02M","1.40%"
"11/07/2022","2,321.72","2,307.98","2,323.62","2,301.26","80.59M","1.18%"
"11/04/2022","2,294.60","2,271.43","2,294.60","2,258.99","88.76M","0.86%"
"11/03/2022","2,275.04","2,251.68","2,291.27","2,243.74","107.04M","-0.75%"
"11/02/2022","2,292.31","2,281.78","2,300.88","2,278.31","116.59M","0.01%"
"11/01/2022","2,292.03","2,268.71","2,292.71","2,263.30","119.91M","1.36%"
"10/31/2022","2,261.28","2,252.28","2,265.04","2,237.85","83.86M","1.64%"
"10/28/2022","2,224.84","2,239.15","2,251.11","2,222.27","89.07M","-1.36%"
"10/27/2022","2,255.42","2,234.18","2,257.93","2,227.48","90.71M","1.63%"
"10/26/2022","2,219.20","2,205.27","2,229.57","2,199.75","81.33M","0.85%"
"10/25/2022","2,200.44","2,195.61","2,216.51","2,190.09","75.81M","0.12%"
"10/24/2022","2,197.77","2,213.85","2,216.83","2,190.65","75.11M","0.99%"
"10/21/2022","2,176.25","2,167.35","2,188.44","2,166.67","69.39M","0.09%"
"10/20/2022","2,174.32","2,179.85","2,184.24","2,157.74","99.02M","-0.95%"
"10/19/2022","2,195.23","2,211.06","2,225.02","2,193.22","76.94M","-0.78%"
"10/18/2022","2,212.45","2,211.45","2,214.35","2,184.24","80.18M","1.30%"
"10/17/2022","2,184.00","2,156.49","2,187.78","2,150.52","80.46M","0.06%"
"10/14/2022","2,182.66","2,171.40","2,189.96","2,163.20","80.38M","2.30%"
"10/13/2022","2,133.55","2,158.91","2,160.73","2,133.55","90.92M","-1.45%"
"10/12/2022","2,165.03","2,151.40","2,167.93","2,144.83","81.81M","0.76%"
"10/11/2022","2,148.60","2,140.27","2,148.60","2,124.08","91.04M","-1.73%"
"10/07/2022","2,186.49","2,170.37","2,199.85","2,167.41","91.64M","-0.28%"
"10/06/2022","2,192.71","2,193.29","2,209.00","2,184.98","67.81M","0.72%"
"10/05/2022","2,177.10","2,211.55","2,215.94","2,164.91","101.67M","0.39%"
"10/04/2022","2,168.72","2,154.71","2,174.41","2,148.93","83.30M","2.41%"
"09/30/2022","2,117.65","2,119.46","2,139.99","2,095.11","97.91M","-0.39%"
"09/29/2022","2,125.89","2,155.78","2,163.65","2,125.66","83.81M","-0.21%"
"09/28/2022","2,130.36","2,162.32","2,177.39","2,113.28","105.31M","-2.33%"
"09/27/2022","2,181.29","2,182.58","2,186.61","2,157.28","99.76M","0.08%"
"09/26/2022","2,179.49","2,205.44","2,206.73","2,174.57","115.84M","-2.55%"
"09/23/2022","2,236.62","2,262.22","2,266.82","2,229.45","70.70M","-1.18%"
"09/22/2022","2,263.34","2,256.63","2,267.18","2,246.92","71.06M","-1.06%"
"09/21/2022","2,287.53","2,291.58","2,297.89","2,280.95","67.64M","-0.98%"
"09/20/2022","2,310.26","2,320.75","2,329.55","2,305.08","64.10M","0.26%"
"09/19/2022","2,304.20","2,325.36","2,326.65","2,297.56","62.16M","-0.62%"
"09/16/2022","2,318.63","2,315.88","2,322.79","2,305.59","85.90M","-0.55%"
"09/15/2022","2,331.46","2,351.96","2,356.74","2,331.46","68.08M","-0.76%"
"09/14/2022","2,349.41","2,328.85","2,358.58","2,322.61","72.87M","-1.84%"
"09/13/2022","2,393.57","2,355.94","2,399.63","2,355.94","91.77M","3.19%"
"09/08/2022","2,319.64","2,327.21","2,329.38","2,312.93","94.92M","0.32%"
"09/07/2022","2,312.19","2,331.39","2,332.86","2,301.55","82.07M","-1.52%"
"09/06/2022","2,347.80","2,351.67","2,362.87","2,337.95","52.25M","0.12%"
"09/05/2022","2,345.04","2,350.11","2,365.10","2,333.52","62.46M","-0.16%"
"09/02/2022","2,348.91","2,376.05","2,377.88","2,343.37","76.21M","-0.70%"
"09/01/2022","2,365.58","2,391.58","2,391.58","2,365.58","93.12M","-2.41%"
"08/31/2022","2,424.10","2,377.08","2,426.65","2,372.63","137.48M","1.14%"
"08/30/2022","2,396.85","2,384.93","2,400.88","2,377.01","59.60M","1.02%"
"08/29/2022","2,372.66","2,381.85","2,381.85","2,365.83","68.92M","-2.36%"
"08/26/2022","2,429.94","2,441.89","2,451.30","2,425.50","78.11M","0.05%"
"08/25/2022","2,428.83","2,413.61","2,428.83","2,407.40","68.05M","1.19%"
"08/24/2022","2,400.34","2,404.78","2,410.40","2,388.89","72.82M","0.27%"
"08/23/2022","2,393.96","2,411.86","2,416.33","2,390.63","74.27M","-1.35%"
"08/22/2022","2,426.65","2,430.34","2,438.52","2,419.43","59.16M","-1.23%"
"08/19/2022","2,456.87","2,474.30","2,474.61","2,452.57","85.88M","-0.63%"
"08/18/2022","2,472.40","2,462.34","2,481.32","2,452.54","67.25M","-0.35%"
"08/17/2022","2,481.12","2,497.69","2,505.23","2,476.47","63.81M","-0.57%"
"08/16/2022","2,495.34","2,501.89","2,508.24","2,489.52","79.15M","0.35%"
"08/12/2022","2,486.53","2,476.22","2,490.62","2,475.29","81.81M","0.18%"
"08/11/2022","2,482.02","2,469.91","2,482.02","2,466.06","88.71M","1.70%"
"08/10/2022","2,440.53","2,455.83","2,455.84","2,436.66","85.22M","-1.22%"
"08/09/2022","2,470.64","2,463.66","2,474.40","2,449.21","73.88M","0.30%"
"08/08/2022","2,463.37","2,456.18","2,465.06","2,449.94","67.29M","-0.17%"
"08/05/2022","2,467.61","2,462.80","2,474.85","2,459.23","64.56M","0.58%"
"08/04/2022","2,453.26","2,456.67","2,459.97","2,444.83","68.57M","0.59%"
"08/03/2022","2,438.91","2,420.83","2,438.91","2,412.45","57.77M","0.70%"
"08/02/2022","2,421.94","2,429.07","2,431.22","2,411.19","59.11M","-0.39%"
"08/01/2022","2,431.54","2,425.68","2,440.72","2,416.06","63.11M","-0.13%"
"07/29/2022","2,434.71","2,445.83","2,456.58","2,425.07","89.59M","0.38%"
"07/28/2022","2,425.44","2,435.18","2,440.50","2,419.01","76.83M","0.58%"
"07/27/2022","2,411.49","2,412.48","2,413.11","2,392.93","51.29M","0.03%"
"07/26/2022","2,410.77","2,393.78","2,413.17","2,391.33","45.66M","0.39%"
"07/25/2022","2,401.37","2,386.51","2,415.06","2,386.51","52.79M","0.32%"
"07/22/2022","2,393.66","2,409.11","2,422.06","2,391.25","56.69M","-0.83%"
"07/21/2022","2,413.70","2,386.03","2,417.12","2,386.03","59.29M","1.24%"
"07/20/2022","2,384.15","2,408.90","2,412.41","2,380.87","74.81M","0.67%"
"07/19/2022","2,368.36","2,365.88","2,369.66","2,353.61","57.84M","-0.40%"
"07/18/2022","2,377.95","2,349.97","2,379.64","2,346.60","77.88M","2.25%"
"07/15/2022","2,325.66","2,320.07","2,326.56","2,281.59","79.49M","0.94%"
"07/14/2022","2,304.05","2,299.00","2,323.15","2,291.89","72.55M","-0.41%"
"07/13/2022","2,313.64","2,311.20","2,328.83","2,303.53","66.96M","0.51%"
"07/12/2022","2,301.84","2,313.46","2,318.27","2,289.38","63.04M","-0.95%"
"07/11/2022","2,323.86","2,343.94","2,350.21","2,321.79","62.77M","-0.58%"
"07/08/2022","2,337.51","2,341.62","2,357.58","2,335.08","74.02M","0.61%"
"07/07/2022","2,323.30","2,291.94","2,336.28","2,291.94","90.22M","2.01%"
"07/06/2022","2,277.51","2,311.77","2,317.61","2,276.02","110.39M","-2.07%"
"07/05/2022","2,325.55","2,311.30","2,333.02","2,299.28","75.55M","1.66%"
"07/04/2022","2,287.54","2,287.55","2,299.43","2,264.43","83.56M","0.13%"
"07/01/2022","2,284.50","2,320.68","2,334.39","2,270.15","94.61M","-1.10%"
"06/30/2022","2,309.98","2,339.76","2,342.42","2,309.98","97.82M","-1.82%"
"06/29/2022","2,352.92","2,366.24","2,371.75","2,351.02","88.11M","-2.08%"
"06/28/2022","2,402.93","2,385.32","2,402.93","2,373.38","74.32M","0.89%"
"06/27/2022","2,381.77","2,369.11","2,404.30","2,350.62","84.75M","1.27%"
"06/24/2022","2,351.91","2,319.36","2,361.95","2,311.27","86.68M","2.08%"
"06/23/2022","2,303.96","2,325.52","2,342.14","2,294.37","126.44M","-0.71%"
"06/22/2022","2,320.50","2,388.06","2,388.20","2,320.50","105.96M","-2.50%"
"06/21/2022","2,380.11","2,377.38","2,397.86","2,361.08","79.50M","0.58%"
"06/20/2022","2,366.47","2,416.76","2,416.76","2,346.38","96.91M","-1.69%"
"06/17/2022","2,407.10","2,377.69","2,411.11","2,367.55","137.54M","-0.63%"
"06/16/2022","2,422.31","2,455.75","2,472.05","2,416.64","86.02M","0.03%"
"06/15/2022","2,421.62","2,460.84","2,464.85","2,407.63","96.18M","-1.77%"
"06/14/2022","2,465.18","2,445.05","2,472.59","2,428.98","99.63M","-0.46%"
"06/13/2022","2,476.47","2,518.63","2,519.75","2,476.47","96.05M","-3.45%"
"06/10/2022","2,565.04","2,569.10","2,575.92","2,557.00","76.78M","-1.42%"
"06/09/2022","2,602.07","2,593.21","2,603.97","2,581.08","101.94M","0.11%"
"06/08/2022","2,599.31","2,600.29","2,613.19","2,593.63","66.72M","0.18%"
"06/07/2022","2,594.59","2,627.14","2,630.84","2,590.28","76.07M","-1.83%"
"06/03/2022","2,643.08","2,655.32","2,658.04","2,637.79","53.27M","0.38%"
"06/02/2022","2,633.11","2,647.27","2,651.65","2,625.72","75.05M","-1.18%"
"05/31/2022","2,664.55","2,642.78","2,665.73","2,628.75","150.57M","0.59%"
"05/30/2022","2,648.89","2,641.89","2,651.19","2,629.70","65.84M","1.27%"
"05/27/2022","2,615.66","2,618.56","2,623.36","2,608.42","64.08M","1.11%"
"05/26/2022","2,587.07","2,597.87","2,623.72","2,575.59","75.95M","-0.45%"
"05/25/2022","2,598.71","2,605.35","2,613.55","2,585.67","66.78M","0.42%"
"05/24/2022","2,587.91","2,625.58","2,630.25","2,587.91","75.51M","-1.81%"
"05/23/2022","2,635.55","2,642.50","2,643.93","2,622.45","65.89M","0.28%"
"05/20/2022","2,628.11","2,595.66","2,631.16","2,594.57","71.75M","1.77%"
"05/19/2022","2,582.42","2,565.35","2,588.99","2,563.13","87.34M","-1.46%"
"05/18/2022","2,620.58","2,629.34","2,641.53","2,611.85","95.25M","0.30%"
"05/17/2022","2,612.81","2,596.75","2,615.86","2,595.25","70.41M","1.03%"
"05/16/2022","2,586.26","2,618.98","2,624.89","2,583.96","63.41M","-0.51%"
"05/13/2022","2,599.50","2,561.20","2,602.12","2,555.86","85.81M","2.25%"
"05/12/2022","2,542.19","2,558.66","2,579.96","2,540.76","104.63M","-1.59%"
"05/11/2022","2,583.38","2,572.54","2,590.81","2,566.09","69.12M","0.02%"
"05/10/2022","2,582.85","2,580.82","2,590.95","2,546.52","84.10M","-0.50%"
"05/09/2022","2,595.72","2,609.49","2,623.85","2,592.15","63.04M","-0.89%"
"05/06/2022","2,619.12","2,630.61","2,630.61","2,612.09","72.69M","-1.48%"
"05/04/2022","2,658.41","2,665.74","2,674.72","2,645.86","62.21M","0.17%"
"05/03/2022","2,653.77","2,660.80","2,677.51","2,652.65","62.97M","-0.18%"
"05/02/2022","2,658.67","2,638.44","2,662.82","2,636.73","60.71K","-0.32%"
"04/29/2022","2,667.16","2,630.32","2,669.40","2,626.12","92.29M","1.48%"
"04/28/2022","2,628.35","2,616.87","2,628.35","2,597.33","94.60K","1.17%"
"04/27/2022","2,598.07","2,600.85","2,602.37","2,581.95","87.73M","-1.32%"
"04/26/2022","2,632.72","2,637.10","2,644.30","2,631.14","71.49M","0.52%"
"04/25/2022","2,619.14","2,636.21","2,643.24","2,618.77","75.34M","-1.79%"
"04/22/2022","2,666.85","2,667.90","2,671.47","2,653.80","79.53M","-1.02%"
"04/21/2022","2,694.37","2,689.94","2,707.80","2,689.94","73.14M","0.38%"
"04/20/2022","2,684.30","2,681.43","2,689.71","2,664.74","81.93M","0.06%"
"04/19/2022","2,682.80","2,671.68","2,693.06","2,668.73","70.62M","1.07%"
"04/18/2022","2,654.52","2,643.27","2,663.64","2,638.91","58.66M","-0.04%"
"04/15/2022","2,655.69","2,659.55","2,665.66","2,647.84","70.05M","-1.01%"
"04/14/2022","2,682.77","2,699.23","2,699.32","2,674.70","95.87M","-0.58%"
"04/13/2022","2,698.29","2,658.25","2,701.89","2,654.79","82.97M","1.94%"
"04/12/2022","2,647.00","2,656.55","2,666.75","2,641.34","68.67M","-1.00%"
"04/11/2022","2,673.75","2,663.85","2,688.04","2,658.67","67.51M","-0.07%"
"04/08/2022","2,675.55","2,682.56","2,688.56","2,663.99","72.98M","0.05%"
"04/07/2022","2,674.11","2,694.01","2,697.67","2,671.77","94.50M","-1.45%"
"04/06/2022","2,713.34","2,721.26","2,728.13","2,710.07","77.94M","-1.07%"
"04/05/2022","2,742.71","2,752.99","2,757.61","2,734.80","57.16M","-0.06%"
"04/04/2022","2,744.40","2,720.69","2,745.08","2,711.70","64.57M","0.48%"
"04/01/2022","2,731.23","2,737.27","2,737.27","2,718.99","79.09M","-0.67%"
"03/31/2022","2,749.69","2,740.62","2,761.69","2,739.89","72.43M","0.20%"
"03/30/2022","2,744.18","2,756.43","2,760.80","2,737.78","81.74K","0.21%"
"03/29/2022","2,738.39","2,739.59","2,751.11","2,727.16","79.59M","0.54%"
"03/28/2022","2,723.70","2,713.76","2,732.79","2,698.52","71.78M","-0.05%"
"03/25/2022","2,724.97","2,744.90","2,744.90","2,718.97","77.97M","-0.34%"
"03/24/2022","2,734.39","2,723.90","2,734.95","2,713.84","109.66M","-0.48%"
"03/23/2022","2,747.47","2,741.40","2,759.50","2,733.16","84.10M","0.90%"
"03/22/2022","2,723.02","2,701.18","2,726.22","2,701.18","83.63M","0.79%"
"03/21/2022","2,701.72","2,740.80","2,740.80","2,699.38","77.12M","-1.02%"
"03/18/2022","2,729.63","2,721.60","2,733.44","2,709.80","107.22M","0.19%"
"03/17/2022","2,724.35","2,730.02","2,744.40","2,723.88","110.78M","1.59%"
"03/16/2022","2,681.65","2,672.15","2,683.34","2,651.26","81.65M","1.47%"
"03/15/2022","2,642.78","2,652.59","2,664.85","2,639.55","101.04M","-1.00%"
"03/14/2022","2,669.48","2,668.06","2,681.16","2,655.96","114.93M","-0.12%"
"03/11/2022","2,672.56","2,681.36","2,686.69","2,657.27","120.92M","-0.94%"
"03/10/2022","2,697.90","2,669.82","2,700.23","2,669.82","154.56M","2.48%"
"03/08/2022","2,632.61","2,618.82","2,656.85","2,611.22","129.90M","-0.93%"
"03/07/2022","2,657.38","2,682.76","2,682.76","2,649.54","131.46M","-2.41%"
"03/04/2022","2,723.13","2,753.05","2,753.32","2,713.28","157.02M","-1.57%"
"03/03/2022","2,766.53","2,746.29","2,769.17","2,744.81","99.25M","1.82%"
"03/02/2022","2,717.13","2,725.56","2,733.51","2,711.89","118.32M","-0.32%"
"02/28/2022","2,725.83","2,686.88","2,725.83","2,681.48","142.50M","0.88%"
"02/25/2022","2,702.07","2,706.49","2,721.16","2,692.13","100.94M","0.85%"
"02/24/2022","2,679.20","2,716.81","2,720.87","2,670.97","109.50M","-2.59%"
"02/23/2022","2,750.48","2,767.45","2,769.13","2,736.26","84.04M","0.12%"
"02/22/2022","2,747.31","2,742.38","2,755.09","2,725.14","89.95M","-1.28%"
"02/21/2022","2,783.05","2,744.08","2,786.71","2,729.44","71.77M","-0.12%"
"02/18/2022","2,786.29","2,766.66","2,791.44","2,758.40","86.30M","-0.38%"
"02/17/2022","2,796.93","2,785.47","2,821.20","2,767.95","113.37M","0.63%"
"02/16/2022","2,779.46","2,771.60","2,781.55","2,760.33","70.14M","1.81%"
"02/15/2022","2,730.02","2,757.50","2,759.82","2,717.76","79.94M","-0.60%"
"02/14/2022","2,746.41","2,755.52","2,766.77","2,726.92","88.54M","-1.48%"
"02/11/2022","2,787.62","2,778.08","2,806.49","2,773.66","108.21M","-0.75%"
"02/10/2022","2,808.61","2,809.22","2,815.73","2,789.51","99.47M","0.91%"
"02/09/2022","2,783.17","2,772.00","2,783.17","2,764.06","81.11M","1.40%"
"02/08/2022","2,744.68","2,762.63","2,771.87","2,725.96","82.56M","0.17%"
"02/07/2022","2,739.94","2,760.73","2,760.73","2,714.61","87.41M","-1.04%"
"02/04/2022","2,768.72","2,746.74","2,774.06","2,736.45","73.82M","1.26%"
"02/03/2022","2,734.34","2,755.79","2,770.09","2,734.34","90.82M","0.92%"
"01/28/2022","2,709.36","2,650.73","2,716.23","2,631.67","102.08M","2.71%"
"01/27/2022","2,637.95","2,729.45","2,746.28","2,637.88","115.88M","-3.35%"
"01/26/2022","2,729.45","2,751.48","2,762.23","2,726.50","76.97M","-0.44%"
"01/25/2022","2,741.52","2,798.24","2,801.25","2,721.56","95.67M","-2.32%"
"01/24/2022","2,806.74","2,829.68","2,835.17","2,793.70","76.15M","-1.19%"
"01/21/2022","2,840.60","2,843.77","2,850.40","2,819.86","82.21M","-1.08%"
"01/20/2022","2,871.50","2,853.47","2,871.91","2,842.98","75.34M","0.53%"
"01/19/2022","2,856.29","2,852.78","2,883.14","2,845.34","81.28M","-0.74%"
"01/18/2022","2,877.53","2,906.61","2,910.96","2,868.82","76.62M","-0.67%"
"01/17/2022","2,896.99","2,920.15","2,922.26","2,879.61","84.86M","-0.92%"
"01/14/2022","2,924.03","2,940.87","2,950.08","2,915.05","82.96M","-1.44%"
"01/13/2022","2,966.71","2,988.19","2,988.36","2,963.43","87.77M","-0.46%"
"01/12/2022","2,980.39","2,963.42","2,981.60","2,960.99","84.58M","1.45%"
"01/11/2022","2,937.92","2,930.04","2,945.24","2,916.22","89.85M","0.51%"
"01/10/2022","2,923.14","2,938.82","2,941.62","2,901.37","90.77M","-0.85%"
"01/07/2022","2,948.22","2,930.32","2,955.06","2,928.83","77.96M","1.19%"
"01/06/2022","2,913.67","2,915.06","2,944.24","2,907.45","99.71M","-1.01%"
"01/05/2022","2,943.32","2,977.29","2,980.73","2,920.88","121.67M","-1.29%"
"01/04/2022","2,981.93","2,990.12","2,994.56","2,969.44","73.98M","-0.15%"
"01/03/2022","2,986.36","2,999.54","3,017.61","2,977.55","61.95M","0.33%"
"12/30/2021","2,976.54","3,000.21","3,010.53","2,975.08","70.17M","-0.66%"
"12/29/2021","2,996.43","3,014.14","3,016.78","2,989.98","113.95M","-1.20%"
"12/28/2021","3,032.69","3,019.81","3,032.69","3,002.79","118.64M","0.68%"
"12/27/2021","3,012.17","3,027.54","3,029.54","3,010.57","69.58M","-0.50%"
"12/24/2021","3,027.26","3,022.33","3,042.33","3,022.33","59.76M","0.56%"
"12/23/2021","3,010.37","3,007.94","3,010.94","2,990.81","65.88M","0.57%"
"12/22/2021","2,993.33","2,999.90","3,008.15","2,984.06","64.70M","0.52%"
"12/21/2021","2,977.91","2,980.88","2,987.73","2,957.91","62.71M","0.69%"
"12/20/2021","2,957.61","2,996.75","2,997.12","2,955.30","62.55M","-1.95%"
"12/17/2021","3,016.43","2,983.54","3,016.43","2,982.89","89.82M","0.27%"
"12/16/2021","3,008.42","3,017.24","3,021.55","2,989.76","61.89M","0.53%"
"12/15/2021","2,992.47","2,977.82","2,992.47","2,969.05","55.72M","0.12%"
"12/14/2021","2,989.02","2,981.00","3,000.47","2,974.21","70.25M","-0.44%"
"12/13/2021","3,002.15","3,018.10","3,048.87","2,999.25","72.90M","-0.17%"
"12/10/2021","3,007.29","3,008.51","3,015.15","2,995.96","61.49M","-0.78%"
"12/09/2021","3,030.97","3,008.72","3,030.97","2,998.94","106.51M","0.96%"
"12/08/2021","3,002.18","3,020.42","3,039.33","2,995.09","90.46M","0.30%"
"12/07/2021","2,993.08","2,968.17","2,993.52","2,955.68","81.11M","0.83%"
"12/06/2021","2,968.57","2,947.80","2,979.52","2,929.58","77.87M","0.20%"
"12/03/2021","2,962.61","2,935.51","2,973.76","2,921.91","87.51M","0.54%"
"12/02/2021","2,946.64","2,873.07","2,946.64","2,873.07","102.49M","1.70%"
"12/01/2021","2,897.47","2,846.40","2,904.91","2,827.39","115.27M","2.70%"
"11/30/2021","2,821.39","2,905.95","2,915.35","2,804.15","185.64M","-2.08%"
"11/29/2021","2,881.28","2,878.92","2,906.65","2,865.82","127.78M","-0.87%"
"11/26/2021","2,906.68","2,947.18","2,963.27","2,900.41","100.36M","-1.72%"
"11/25/2021","2,957.47","2,985.63","2,985.63","2,955.67","76.97M","-0.87%"
"11/24/2021","2,983.52","3,002.07","3,013.97","2,967.54","88.39M","-0.25%"
"11/23/2021","2,990.99","3,015.55","3,015.55","2,985.28","83.69M","-0.74%"
"11/22/2021","3,013.38","2,967.11","3,019.38","2,964.80","101.17M","2.23%"
"11/19/2021","2,947.62","2,927.86","2,952.33","2,923.66","84.20M","0.83%"
"11/18/2021","2,923.44","2,935.50","2,943.08","2,916.19","77.19M","-0.57%"
"11/17/2021","2,940.09","2,980.80","2,982.83","2,934.42","87.03M","-1.16%"
"11/16/2021","2,974.63","2,973.31","2,993.25","2,964.23","73.85M","-0.07%"
"11/15/2021","2,976.59","2,968.53","2,985.83","2,960.32","76.66M","1.04%"
"11/12/2021","2,946.04","2,939.36","2,957.63","2,926.53","89.14M","1.07%"
"11/11/2021","2,914.76","2,896.37","2,915.19","2,888.26","90.88M","0.02%"
"11/10/2021","2,914.04","2,927.79","2,941.40","2,909.08","74.72M","-0.96%"
"11/09/2021","2,942.17","2,933.31","2,963.45","2,926.56","81.60M","0.20%"
"11/08/2021","2,936.34","2,943.04","2,944.71","2,906.54","84.16M","-0.18%"
"11/05/2021","2,941.65","2,975.81","2,976.19","2,923.46","90.72M","-0.36%"
"11/04/2021","2,952.31","2,962.81","2,978.04","2,946.14","127.26M","0.59%"
"11/03/2021","2,934.91","2,983.03","2,983.47","2,927.75","82.28M","-1.39%"
"11/02/2021","2,976.43","2,956.93","3,000.87","2,956.93","81.00M","1.26%"
"11/01/2021","2,939.28","2,939.88","2,951.31","2,930.29","81.47M","0.44%"
"10/29/2021","2,926.41","2,985.53","2,990.90","2,921.97","102.86M","-1.44%"
"10/28/2021","2,969.25","2,974.80","2,998.12","2,969.25","127.37M","-0.33%"
"10/27/2021","2,979.11","3,000.57","3,003.29","2,971.32","129.25M","-0.90%"
"10/26/2021","3,006.13","2,995.34","3,010.89","2,984.51","90.42M","1.07%"
"10/25/2021","2,974.41","2,956.58","2,981.90","2,939.25","113.69M","0.38%"
"10/22/2021","2,963.01","2,958.25","2,974.06","2,948.43","65.94M","0.07%"
"10/21/2021","2,961.04","2,963.35","2,978.19","2,955.08","83.67M","-0.13%"
"10/20/2021","2,964.89","2,991.19","2,995.65","2,964.74","82.68M","-0.35%"
"10/19/2021","2,975.17","2,964.57","2,977.40","2,958.08","72.35M","0.94%"
"10/18/2021","2,947.54","2,959.18","2,964.18","2,931.51","80.45M","-0.33%"
"10/15/2021","2,957.37","2,955.62","2,967.41","2,944.63","113.68M","0.92%"
"10/14/2021","2,930.29","2,913.40","2,930.61","2,906.22","114.37M","1.45%"
"10/13/2021","2,888.46","2,858.88","2,899.68","2,854.82","104.01M","0.87%"
"10/12/2021","2,863.46","2,905.99","2,906.93","2,851.19","108.36M","-1.76%"
"10/08/2021","2,914.79","2,938.87","2,938.87","2,909.88","89.62M","-0.21%"
"10/07/2021","2,920.96","2,902.81","2,926.10","2,894.37","94.37M","1.65%"
"10/06/2021","2,873.68","2,936.01","2,948.05","2,873.68","122.68M","-1.39%"
"10/05/2021","2,914.05","2,946.80","2,946.80","2,893.63","126.33M","-1.84%"
"10/01/2021","2,968.70","3,004.49","3,010.10","2,963.56","91.58M","-1.61%"
"09/30/2021","3,017.17","2,998.70","3,029.20","2,990.22","97.87M","0.44%"
"09/29/2021","3,003.98","3,007.34","3,020.53","2,979.51","113.34M","-1.51%"
"09/28/2021","3,050.05","3,085.04","3,086.72","3,046.95","98.71M","-1.19%"
"09/27/2021","3,086.66","3,074.71","3,099.89","3,072.52","70.17M","0.23%"
"09/24/2021","3,079.73","3,096.09","3,100.63","3,074.40","87.32M","-0.16%"
"09/23/2021","3,084.54","3,073.92","3,086.91","3,062.90","110.10M","-0.13%"
"09/17/2021","3,088.58","3,071.26","3,090.31","3,058.65","107.55M","0.48%"
"09/16/2021","3,073.71","3,113.64","3,116.37","3,070.53","93.50M","-0.95%"
"09/15/2021","3,103.33","3,097.53","3,117.09","3,088.69","102.86M","0.10%"
"09/14/2021","3,100.34","3,090.26","3,118.26","3,090.26","119.87M","0.62%"
"09/13/2021","3,081.24","3,064.18","3,090.13","3,057.20","81.30M","0.20%"
"09/10/2021","3,075.10","3,070.24","3,082.91","3,055.83","92.35M","0.31%"
"09/09/2021","3,065.68","3,101.10","3,112.83","3,061.55","113.80M","-1.81%"
"09/08/2021","3,122.29","3,138.72","3,146.14","3,114.11","93.54M","-0.89%"
"09/07/2021","3,150.29","3,166.89","3,167.19","3,139.91","67.64M","-0.66%"
"09/06/2021","3,171.09","3,162.36","3,173.63","3,152.93","69.13M","0.18%"
"09/03/2021","3,165.32","3,151.91","3,168.15","3,143.32","82.46M","0.85%"
"09/02/2021","3,138.57","3,164.53","3,172.10","3,131.65","83.55M","-1.00%"
"09/01/2021","3,170.17","3,165.93","3,180.24","3,148.72","93.51M","0.01%"
"08/31/2021","3,169.86","3,106.33","3,170.71","3,091.43","114.56M","2.08%"
"08/30/2021","3,105.35","3,126.97","3,130.76","3,094.71","75.07M","0.24%"
"08/27/2021","3,097.95","3,087.24","3,108.56","3,072.68","71.98M","-0.10%"
"08/26/2021","3,101.07","3,132.73","3,141.99","3,096.41","88.39M","-0.91%"
"08/25/2021","3,129.45","3,131.49","3,145.65","3,104.57","84.28M","0.28%"
"08/24/2021","3,120.69","3,093.17","3,123.01","3,091.12","96.04M","1.84%"
"08/23/2021","3,064.35","3,063.59","3,087.92","3,043.41","94.26M","0.90%"
"08/20/2021","3,037.15","3,079.78","3,091.79","3,025.38","110.93M","-0.99%"
"08/19/2021","3,067.39","3,109.55","3,123.60","3,067.09","119.56M","-1.94%"
"08/18/2021","3,128.20","3,110.94","3,143.41","3,094.17","104.30M","0.49%"
"08/17/2021","3,113.03","3,141.14","3,154.96","3,105.36","132.42M","-1.04%"
"08/13/2021","3,145.80","3,184.32","3,188.23","3,128.54","154.62M","-1.43%"
"08/12/2021","3,191.32","3,198.35","3,214.72","3,184.23","160.81M","-0.59%"
"08/11/2021","3,210.15","3,227.30","3,240.00","3,207.03","120.94M","-0.86%"
"08/10/2021","3,238.03","3,271.23","3,271.23","3,228.52","112.35M","-0.71%"
"08/09/2021","3,261.14","3,258.63","3,271.22","3,248.64","76.50M","-0.34%"
"08/06/2021","3,272.24","3,284.40","3,297.74","3,264.93","76.04M","-0.35%"
"08/05/2021","3,283.85","3,297.17","3,306.83","3,280.97","77.94M","-0.31%"
"08/04/2021","3,294.21","3,261.21","3,299.09","3,251.48","102.97M","1.39%"
"08/03/2021","3,249.10","3,223.92","3,249.10","3,223.12","94.97M","0.77%"
"08/02/2021","3,224.26","3,217.73","3,224.26","3,194.29","72.86M","0.77%"
"07/30/2021","3,199.74","3,233.49","3,233.49","3,199.74","94.28M","-1.38%"
"07/29/2021","3,244.64","3,254.27","3,257.81","3,235.37","70.12M","0.03%"
"07/28/2021","3,243.70","3,228.85","3,246.20","3,215.55","78.17M","0.24%"
"07/27/2021","3,236.05","3,250.68","3,258.43","3,234.05","75.81M","0.18%"
"07/26/2021","3,230.11","3,273.99","3,273.99","3,230.11","73.10M","-0.96%"
"07/23/2021","3,261.35","3,261.87","3,273.59","3,251.72","117.58M","0.06%"
"07/22/2021","3,259.28","3,238.96","3,263.76","3,238.96","101.56M","1.27%"
"07/21/2021","3,218.51","3,259.07","3,260.15","3,217.18","107.71M","-0.68%"
