"Date","Price","Open","High","Low","Vol.","Change %"
"03/06/2020","6,216.20","6,395.70","6,395.70","6,216.20","959.37M","-2.81%"
"03/05/2020","6,395.70","6,325.40","6,447.10","6,325.40","989.85M","1.11%"
"03/04/2020","6,325.40","6,435.70","6,435.70","6,310.20","1.02B","-1.71%"
"03/03/2020","6,435.70","6,391.50","6,524.30","6,391.50","1.05B","0.69%"
"03/02/2020","6,391.50","6,438.90","6,438.90","6,245.20","1.47B","-0.77%"
"02/28/2020","6,441.20","6,657.90","6,657.90","6,426.80","1.52B","-3.25%"
"02/27/2020","6,657.90","6,708.10","6,728.20","6,630.50","1.02B","-0.75%"
"02/26/2020","6,708.10","6,866.60","6,866.60","6,690.10","1.01B","-2.31%"
"02/25/2020","6,866.60","6,978.30","6,978.30","6,800.00","1.04B","-1.60%"
"02/24/2020","6,978.30","7,139.00","7,139.00","6,967.90","812.83M","-2.25%"
"02/21/2020","7,139.00","7,162.50","7,162.60","7,135.70","1.07B","-0.33%"
"02/20/2020","7,162.50","7,144.60","7,197.20","7,144.60","832.83M","0.25%"
"02/19/2020","7,144.60","7,113.70","7,144.60","7,102.90","866.41M","0.43%"
"02/18/2020","7,113.70","7,125.10","7,125.10","7,096.80","627.53M","-0.16%"
"02/17/2020","7,125.10","7,130.20","7,137.40","7,104.40","501.87M","-0.07%"
"02/14/2020","7,130.20","7,103.20","7,138.40","7,101.10","691.32M","0.38%"
"02/13/2020","7,103.20","7,088.20","7,145.80","7,086.80","737.68M","0.21%"
"02/12/2020","7,088.20","7,055.30","7,098.60","7,055.10","692.66M","0.47%"
"02/11/2020","7,055.30","7,012.50","7,070.20","7,012.50","618.73M","0.61%"
"02/10/2020","7,012.50","7,022.60","7,024.40","6,982.60","589.67M","-0.14%"
"02/07/2020","7,022.60","7,049.20","7,051.60","7,002.00","639.84M","-0.38%"
"02/06/2020","7,049.20","6,976.10","7,050.00","6,976.10","687.99M","1.05%"
"02/05/2020","6,976.10","6,948.70","7,009.30","6,948.70","654.14M","0.39%"
"02/04/2020","6,948.70","6,923.30","6,963.30","6,915.00","599.36M","0.37%"
"02/03/2020","6,923.30","7,017.20","7,017.20","6,897.00","617.57M","-1.34%"
"01/31/2020","7,017.20","7,008.40","7,046.70","7,008.40","756.35M","0.13%"
"01/30/2020","7,008.40","7,031.50","7,038.20","6,993.00","685.47M","-0.33%"
"01/29/2020","7,031.50","6,994.50","7,046.80","6,994.50","590.50M","0.53%"
"01/28/2020","6,994.50","7,051.20","7,090.50","6,964.70","619.67M","-1.35%"
"01/24/2020","7,090.50","7,088.00","7,122.70","7,085.70","477.56M","0.04%"
"01/23/2020","7,088.00","7,132.70","7,132.70","7,068.80","539.66M","-0.63%"
"01/22/2020","7,132.70","7,066.30","7,144.90","7,062.20","601.97M","0.94%"
"01/21/2020","7,066.30","7,079.50","7,079.50","7,040.70","480.90M","-0.19%"
"01/20/2020","7,079.50","7,064.10","7,092.50","7,064.10","423.43M","0.22%"
"01/17/2020","7,064.10","7,041.80","7,088.10","7,041.80","500.32M","0.32%"
"01/16/2020","7,041.80","6,994.80","7,041.80","6,994.80","548.16M","0.67%"
"01/15/2020","6,994.80","6,962.20","6,996.80","6,960.40","573.38M","0.47%"
"01/14/2020","6,962.20","6,903.70","6,962.80","6,903.70","549.74M","0.85%"
"01/13/2020","6,903.70","6,929.00","6,929.00","6,880.70","358.10M","-0.37%"
"01/10/2020","6,929.00","6,874.20","6,933.20","6,874.20","516.00M","0.80%"
"01/09/2020","6,874.20","6,817.60","6,889.20","6,817.60","502.14M","0.83%"
"01/08/2020","6,817.60","6,826.40","6,831.70","6,749.60","570.66M","-0.13%"
"01/07/2020","6,826.40","6,735.70","6,834.30","6,735.70","447.41M","1.35%"
"01/06/2020","6,735.70","6,733.10","6,738.60","6,671.70","469.75M","0.03%"
"01/03/2020","6,733.50","6,690.60","6,788.20","6,690.60","365.16M","0.64%"
"01/02/2020","6,690.60","6,684.10","6,709.20","6,669.20","304.87M","0.10%"
"12/31/2019","6,684.10","6,804.90","6,804.90","6,684.10","314.21M","-1.78%"
"12/30/2019","6,804.90","6,821.70","6,824.70","6,764.60","294.80M","-0.25%"
"12/27/2019","6,821.70","6,794.20","6,822.10","6,794.20","290.12M","0.40%"
"12/24/2019","6,794.20","6,785.10","6,794.90","6,776.20","201.84M","0.13%"
"12/23/2019","6,785.10","6,816.30","6,816.30","6,785.10","364.66M","-0.46%"
"12/20/2019","6,816.30","6,833.10","6,842.80","6,808.40","966.41M","-0.25%"
"12/19/2019","6,833.10","6,851.40","6,872.80","6,819.90","805.70M","-0.27%"
"12/18/2019","6,851.40","6,847.30","6,863.80","6,833.40","650.97M","0.06%"
"12/17/2019","6,847.30","6,849.70","6,871.30","6,839.10","631.59M","-0.04%"
"12/16/2019","6,849.70","6,741.60","6,866.10","6,741.60","650.90M","1.63%"
"12/13/2019","6,739.70","6,708.80","6,753.10","6,708.80","646.00M","0.46%"
"12/12/2019","6,708.80","6,752.60","6,753.00","6,701.20","630.71M","-0.65%"
"12/11/2019","6,752.60","6,706.90","6,752.60","6,706.90","638.30M","0.68%"
"12/10/2019","6,706.90","6,730.00","6,734.30","6,702.90","473.10M","-0.34%"
"12/09/2019","6,730.00","6,707.00","6,740.00","6,707.00","505.30M","0.34%"
"12/06/2019","6,707.00","6,683.00","6,712.30","6,681.80","477.90M","0.36%"
"12/05/2019","6,683.00","6,606.50","6,684.60","6,606.50","572.13M","1.16%"
"12/04/2019","6,606.50","6,712.30","6,712.30","6,590.10","779.90M","-1.58%"
"12/03/2019","6,712.30","6,862.30","6,862.30","6,703.70","700.73M","-2.19%"
"12/02/2019","6,862.30","6,846.00","6,890.00","6,840.60","494.43M","0.24%"
"11/29/2019","6,846.00","6,864.00","6,893.70","6,846.00","543.50M","-0.26%"
"11/28/2019","6,864.00","6,850.60","6,879.50","6,850.60","509.66M","0.20%"
"11/27/2019","6,850.60","6,787.50","6,852.10","6,787.50","618.47M","0.93%"
"11/26/2019","6,787.50","6,731.40","6,797.60","6,731.40","1.08B","0.83%"
"11/25/2019","6,731.40","6,712.00","6,758.00","6,712.00","520.99M","0.32%"
"11/22/2019","6,709.80","6,672.90","6,725.10","6,672.90","522.53M","0.55%"
"11/21/2019","6,672.90","6,722.40","6,722.40","6,637.30","710.32M","-0.74%"
"11/20/2019","6,722.40","6,814.20","6,814.20","6,714.90","663.71M","-1.35%"
"11/19/2019","6,814.20","6,766.80","6,814.20","6,755.00","562.17M","0.70%"
"11/18/2019","6,766.80","6,793.70","6,799.20","6,749.10","429.23M","-0.40%"
"11/15/2019","6,793.70","6,735.10","6,798.70","6,735.10","552.23M","0.87%"
"11/14/2019","6,735.10","6,698.40","6,744.80","6,687.70","671.03M","0.55%"
"11/13/2019","6,698.40","6,753.00","6,766.20","6,698.30","613.36M","-0.81%"
"11/12/2019","6,753.00","6,772.50","6,779.30","6,730.90","635.88M","-0.29%"
"11/11/2019","6,772.50","6,724.10","6,772.50","6,717.30","550.68M","0.72%"
"11/08/2019","6,724.10","6,726.60","6,742.20","6,706.10","666.79M","-0.04%"
"11/07/2019","6,726.60","6,660.20","6,727.70","6,659.70","613.24M","1.00%"
"11/06/2019","6,660.20","6,697.10","6,715.20","6,658.20","639.74M","-0.55%"
"11/05/2019","6,697.10","6,686.90","6,725.90","6,678.90","481.99M","0.15%"
"11/04/2019","6,686.90","6,669.10","6,713.50","6,669.10","516.82M","0.27%"
"11/01/2019","6,669.10","6,663.40","6,671.70","6,634.70","555.30M","0.09%"
"10/31/2019","6,663.40","6,689.50","6,689.50","6,639.80","636.03M","-0.39%"
"10/30/2019","6,689.50","6,745.40","6,745.40","6,680.20","598.22M","-0.83%"
"10/29/2019","6,745.40","6,740.70","6,761.50","6,735.70","581.96M","0.07%"
"10/28/2019","6,740.70","6,739.90","6,766.20","6,739.80","486.25M","0.02%"
"10/25/2019","6,739.20","6,693.60","6,741.50","6,693.60","626.99M","0.68%"
"10/24/2019","6,693.60","6,673.10","6,715.20","6,673.10","559.64M","0.31%"
"10/23/2019","6,673.10","6,672.20","6,673.20","6,635.70","557.23M","0.01%"
"10/22/2019","6,672.20","6,652.50","6,680.40","6,648.30","577.41M","0.30%"
"10/21/2019","6,652.50","6,649.70","6,652.50","6,612.40","506.49M","0.04%"
"10/18/2019","6,649.70","6,684.70","6,684.70","6,633.90","633.43M","-0.52%"
"10/17/2019","6,684.70","6,736.50","6,737.40","6,681.40","921.00M","-0.77%"
"10/16/2019","6,736.50","6,652.00","6,737.80","6,652.00","626.54M","1.27%"
"10/15/2019","6,652.00","6,642.60","6,657.40","6,621.90","504.85M","0.14%"
"10/14/2019","6,642.60","6,606.80","6,676.20","6,606.80","489.30M","0.54%"
"10/11/2019","6,606.80","6,547.10","6,614.60","6,547.10","526.91M","0.91%"
"10/10/2019","6,547.10","6,546.70","6,570.90","6,529.30","549.84M","0.01%"
"10/09/2019","6,546.70","6,593.40","6,593.40","6,520.30","504.31M","-0.71%"
"10/08/2019","6,593.40","6,563.60","6,601.20","6,563.60","476.48M","0.45%"
"10/07/2019","6,563.60","6,517.10","6,564.90","6,517.10","272.77M","0.71%"
"10/04/2019","6,517.10","6,493.00","6,532.70","6,489.90","473.32M","0.37%"
"10/03/2019","6,493.00","6,639.90","6,639.90","6,475.40","702.53M","-2.21%"
"10/02/2019","6,639.90","6,742.80","6,742.80","6,639.80","618.75M","-1.53%"
"10/01/2019","6,742.80","6,688.30","6,743.70","6,687.80","612.74M","0.81%"
"09/30/2019","6,688.30","6,715.90","6,734.70","6,688.30","611.59M","-0.41%"
"09/27/2019","6,716.10","6,677.60","6,721.20","6,677.60","606.27M","0.58%"
"09/26/2019","6,677.60","6,710.20","6,720.80","6,667.10","594.82M","-0.49%"
"09/25/2019","6,710.20","6,748.90","6,748.90","6,696.30","650.52M","-0.57%"
"09/24/2019","6,748.90","6,749.70","6,764.00","6,745.30","596.96M","-0.01%"
"09/23/2019","6,749.70","6,730.80","6,770.00","6,730.80","506.70M","0.28%"
"09/20/2019","6,730.80","6,717.50","6,775.60","6,717.50","1.25B","0.20%"
"09/19/2019","6,717.50","6,681.60","6,742.90","6,681.60","997.44M","0.54%"
"09/18/2019","6,681.60","6,695.30","6,703.30","6,673.80","758.36M","-0.20%"
"09/17/2019","6,695.30","6,673.50","6,695.30","6,649.10","745.94M","0.33%"
"09/16/2019","6,673.50","6,669.20","6,688.50","6,646.60","750.73M","0.06%"
"09/13/2019","6,669.20","6,654.90","6,676.50","6,653.70","673.88M","0.21%"
"09/12/2019","6,654.90","6,638.00","6,687.40","6,638.00","662.65M","0.25%"
"09/11/2019","6,638.00","6,614.10","6,638.40","6,614.10","811.43M","0.36%"
"09/10/2019","6,614.10","6,648.00","6,654.80","6,595.70","746.33M","-0.51%"
"09/09/2019","6,648.00","6,647.30","6,659.70","6,631.20","542.93M","0.01%"
"09/06/2019","6,647.30","6,613.20","6,656.10","6,613.20","702.57M","0.52%"
"09/05/2019","6,613.20","6,553.00","6,622.80","6,551.00","796.29M","0.92%"
"09/04/2019","6,553.00","6,573.40","6,573.40","6,503.90","695.59M","-0.31%"
"09/03/2019","6,573.40","6,579.40","6,591.30","6,554.30","479.38M","-0.09%"
"09/02/2019","6,579.40","6,604.20","6,604.80","6,558.30","524.96M","-0.38%"
"08/30/2019","6,604.20","6,507.40","6,612.10","6,507.40","905.42M","1.49%"
"08/29/2019","6,507.40","6,500.60","6,510.90","6,475.50","730.05M","0.10%"
"08/28/2019","6,500.60","6,471.20","6,502.00","6,462.00","712.55M","0.45%"
"08/27/2019","6,471.20","6,440.10","6,483.10","6,439.20","908.28M","0.48%"
"08/26/2019","6,440.10","6,523.10","6,523.10","6,409.80","703.24M","-1.27%"
"08/23/2019","6,523.10","6,501.80","6,529.20","6,495.30","643.57M","0.33%"
"08/22/2019","6,501.80","6,483.30","6,521.30","6,483.30","631.10M","0.29%"
"08/21/2019","6,483.30","6,545.00","6,545.00","6,466.60","675.77M","-0.94%"
"08/20/2019","6,545.00","6,467.40","6,545.00","6,467.40","702.63M","1.20%"
"08/19/2019","6,467.40","6,405.50","6,468.40","6,405.50","599.77M","0.97%"
"08/16/2019","6,405.50","6,408.10","6,425.30","6,396.00","758.26M","-0.04%"
"08/15/2019","6,408.10","6,595.90","6,595.90","6,405.60","893.23M","-2.85%"
"08/14/2019","6,595.90","6,568.50","6,600.70","6,555.90","754.73M","0.42%"
"08/13/2019","6,568.50","6,590.30","6,593.30","6,558.50","695.31M","-0.33%"
"08/12/2019","6,590.30","6,584.40","6,590.30","6,555.10","493.34M","0.09%"
"08/09/2019","6,584.40","6,568.10","6,592.50","6,562.50","664.70M","0.25%"
"08/08/2019","6,568.10","6,519.50","6,568.10","6,462.30","690.77M","0.75%"
"08/07/2019","6,519.50","6,478.10","6,530.20","6,467.50","648.54M","0.64%"
"08/06/2019","6,478.10","6,640.30","6,640.30","6,444.40","877.70M","-2.44%"
"08/05/2019","6,640.30","6,768.60","6,768.60","6,639.40","594.67M","-1.90%"
"08/02/2019","6,768.60","6,788.90","6,788.90","6,747.80","609.52M","-0.30%"
"08/01/2019","6,788.90","6,812.60","6,812.60","6,780.60","583.99M","-0.35%"
"07/31/2019","6,812.60","6,845.10","6,845.10","6,812.60","760.14M","-0.47%"
"07/30/2019","6,845.10","6,825.80","6,875.50","6,825.80","601.53M","0.28%"
"07/29/2019","6,825.80","6,793.40","6,834.40","6,793.40","532.54M","0.48%"
"07/26/2019","6,793.40","6,818.00","6,818.00","6,779.50","664.36M","-0.36%"
"07/25/2019","6,818.00","6,776.70","6,818.00","6,771.10","681.66M","0.61%"
"07/24/2019","6,776.70","6,724.60","6,783.30","6,724.60","629.99M","0.77%"
"07/23/2019","6,724.60","6,691.20","6,730.70","6,688.80","643.34M","0.50%"
"07/22/2019","6,691.20","6,700.30","6,710.70","6,673.20","521.33M","-0.14%"
"07/19/2019","6,700.30","6,649.10","6,705.40","6,646.60","491.23M","0.77%"
"07/18/2019","6,649.10","6,673.30","6,673.30","6,630.70","531.30M","-0.36%"
"07/17/2019","6,673.30","6,641.00","6,675.40","6,626.60","523.02M","0.49%"
"07/16/2019","6,641.00","6,653.00","6,665.30","6,641.00","549.37M","-0.18%"
"07/15/2019","6,653.00","6,694.90","6,694.90","6,638.50","456.07M","-0.65%"
"07/12/2019","6,696.50","6,716.10","6,717.10","6,687.70","565.57M","-0.29%"
"07/11/2019","6,716.10","6,689.80","6,729.40","6,686.10","645.73M","0.39%"
"07/10/2019","6,689.80","6,665.70","6,718.20","6,665.70","631.14M","0.36%"
"07/09/2019","6,665.70","6,672.20","6,679.00","6,641.40","550.09M","-0.10%"
"07/08/2019","6,672.30","6,740.00","6,751.30","6,672.20","457.99M","-1.17%"
"07/05/2019","6,751.30","6,718.00","6,769.60","6,714.80","579.05M","0.50%"
"07/04/2019","6,718.00","6,685.50","6,731.90","6,685.50","570.46M","0.49%"
"07/03/2019","6,685.50","6,653.20","6,692.40","6,641.70","642.49M","0.49%"
"07/02/2019","6,653.20","6,648.40","6,686.50","6,642.50","596.69M","0.08%"
"07/01/2019","6,648.10","6,618.80","6,664.00","6,618.80","555.61M","0.44%"
"06/28/2019","6,618.80","6,666.30","6,670.10","6,618.80","754.15M","-0.71%"
"06/27/2019","6,666.30","6,640.50","6,666.30","6,606.30","676.69M","0.39%"
"06/26/2019","6,640.50","6,658.00","6,658.00","6,637.40","746.12M","-0.26%"
"06/25/2019","6,658.00","6,665.40","6,680.30","6,647.30","663.40M","-0.11%"
"06/24/2019","6,665.40","6,650.80","6,665.40","6,617.00","558.76M","0.22%"
"06/21/2019","6,650.80","6,687.40","6,691.50","6,641.10","1.16B","-0.55%"
"06/20/2019","6,687.40","6,648.10","6,687.40","6,638.80","1.00B","0.59%"
"06/19/2019","6,648.10","6,570.00","6,648.10","6,570.00","739.42M","1.19%"
"06/18/2019","6,570.00","6,530.90","6,572.50","6,529.30","859.94M","0.60%"
"06/17/2019","6,530.90","6,554.00","6,555.40","6,527.00","571.90M","-0.35%"
"06/14/2019","6,554.00","6,542.40","6,559.50","6,533.00","585.18M","0.18%"
"06/13/2019","6,542.40","6,543.70","6,563.20","6,534.30","625.69M","-0.02%"
"06/12/2019","6,543.70","6,546.30","6,587.30","6,543.70","684.41M","-0.04%"
"06/11/2019","6,546.30","6,443.90","6,546.30","6,443.90","737.51M","1.59%"
"06/07/2019","6,443.90","6,383.00","6,443.90","6,383.00","600.02M","0.95%"
"06/06/2019","6,383.00","6,358.50","6,403.20","6,358.50","618.62M","0.39%"
"06/05/2019","6,358.50","6,332.40","6,387.60","6,332.40","624.94M","0.41%"
"06/04/2019","6,332.40","6,320.50","6,343.00","6,315.60","739.81M","0.19%"
"06/03/2019","6,320.60","6,396.90","6,396.90","6,320.50","628.72M","-1.19%"
"05/31/2019","6,396.90","6,392.10","6,398.80","6,362.20","742.87M","0.08%"
"05/30/2019","6,392.10","6,440.00","6,440.00","6,379.70","719.28M","-0.74%"
"05/29/2019","6,440.00","6,484.80","6,484.80","6,419.30","544.65M","-0.69%"
"05/28/2019","6,484.80","6,451.90","6,491.70","6,451.90","811.67M","0.51%"
"05/27/2019","6,451.90","6,455.80","6,464.60","6,447.60","436.67M","-0.06%"
"05/24/2019","6,456.00","6,491.80","6,491.80","6,437.30","585.62M","-0.55%"
"05/23/2019","6,491.80","6,510.70","6,510.70","6,480.20","637.70M","-0.29%"
"05/22/2019","6,510.70","6,500.10","6,510.90","6,478.60","628.77M","0.16%"
"05/21/2019","6,500.10","6,476.10","6,500.10","6,444.40","669.32M","0.37%"
"05/20/2019","6,476.10","6,365.30","6,476.10","6,365.30","659.70M","1.74%"
"05/17/2019","6,365.30","6,327.80","6,398.30","6,327.80","590.23M","0.59%"
"05/16/2019","6,327.80","6,284.20","6,327.80","6,272.80","668.89M","0.69%"
"05/15/2019","6,284.20","6,239.90","6,291.30","6,239.90","528.79M","0.71%"
"05/14/2019","6,239.90","6,297.60","6,297.60","6,203.10","685.23M","-0.92%"
"05/13/2019","6,297.60","6,310.90","6,310.90","6,277.90","512.58M","-0.21%"
"05/10/2019","6,310.90","6,295.30","6,317.40","6,283.60","516.08M","0.25%"
"05/09/2019","6,295.30","6,269.10","6,300.20","6,258.80","550.54M","0.42%"
"05/08/2019","6,269.10","6,295.70","6,295.70","6,241.50","562.29M","-0.42%"
"05/07/2019","6,295.70","6,283.70","6,341.90","6,283.70","511.04M","0.19%"
"05/06/2019","6,283.70","6,335.80","6,335.80","6,248.40","552.00M","-0.82%"
"05/03/2019","6,335.80","6,338.40","6,355.00","6,327.20","520.29M","-0.04%"
"05/02/2019","6,338.40","6,375.90","6,375.90","6,323.50","670.59M","-0.59%"
"05/01/2019","6,375.90","6,325.50","6,380.20","6,325.50","567.49M","0.80%"
"04/30/2019","6,325.50","6,359.50","6,359.50","6,316.30","613.73M","-0.53%"
"04/29/2019","6,359.50","6,385.60","6,385.60","6,348.00","469.43M","-0.41%"
"04/26/2019","6,385.60","6,382.10","6,388.20","6,362.30","553.48M","0.05%"
"04/24/2019","6,382.10","6,319.40","6,390.50","6,319.40","660.66M","0.99%"
"04/23/2019","6,319.40","6,259.80","6,321.70","6,259.80","539.30M","0.95%"
"04/18/2019","6,259.80","6,256.40","6,280.40","6,248.20","564.41M","0.05%"
"04/17/2019","6,256.40","6,277.40","6,286.00","6,249.60","569.59M","-0.33%"
"04/16/2019","6,277.40","6,251.40","6,282.80","6,237.60","536.85M","0.42%"
"04/15/2019","6,251.40","6,251.30","6,259.40","6,238.90","468.75M","0.00%"
"04/12/2019","6,251.30","6,198.70","6,251.30","6,198.70","518.93M","0.85%"
"04/11/2019","6,198.70","6,223.50","6,223.50","6,184.00","499.27M","-0.40%"
"04/10/2019","6,223.50","6,221.80","6,235.40","6,199.30","452.94M","0.03%"
"04/09/2019","6,221.80","6,221.40","6,228.90","6,203.70","539.39M","0.01%"
"04/08/2019","6,221.40","6,181.30","6,221.40","6,181.30","502.37M","0.65%"
"04/05/2019","6,181.30","6,232.80","6,232.80","6,169.80","494.45M","-0.83%"
"04/04/2019","6,232.80","6,285.00","6,285.00","6,221.10","638.83M","-0.83%"
"04/03/2019","6,285.00","6,242.40","6,287.90","6,242.40","614.10M","0.68%"
"04/02/2019","6,242.40","6,217.00","6,270.60","6,217.00","656.24M","0.41%"
"04/01/2019","6,217.00","6,180.70","6,234.60","6,180.70","581.97M","0.59%"
"03/29/2019","6,180.70","6,176.10","6,213.40","6,176.10","789.63M","0.07%"
"03/28/2019","6,176.10","6,136.00","6,176.10","6,115.10","648.09M","0.65%"
"03/27/2019","6,136.00","6,130.60","6,136.00","6,096.80","656.94M","0.09%"
"03/26/2019","6,130.60","6,126.20","6,141.10","6,116.80","680.98M","0.07%"
"03/25/2019","6,126.20","6,195.20","6,195.20","6,113.20","570.14M","-1.11%"
"03/22/2019","6,195.20","6,167.20","6,227.10","6,167.20","537.96M","0.45%"
"03/21/2019","6,167.20","6,165.30","6,171.90","6,134.00","874.01M","0.03%"
"03/20/2019","6,165.30","6,184.80","6,185.50","6,155.20","732.04M","-0.32%"
"03/19/2019","6,184.80","6,190.50","6,206.30","6,174.00","526.63M","-0.09%"
"03/18/2019","6,190.50","6,175.20","6,201.50","6,167.30","578.02M","0.25%"
"03/15/2019","6,175.20","6,179.60","6,197.40","6,171.20","1.17B","-0.07%"
"03/14/2019","6,179.60","6,161.20","6,181.50","6,153.40","555.24M","0.30%"
"03/13/2019","6,161.20","6,174.80","6,174.80","6,127.30","707.10M","-0.22%"
"03/12/2019","6,174.80","6,180.20","6,222.90","6,174.80","622.28M","-0.09%"
"03/11/2019","6,180.20","6,203.80","6,203.80","6,171.90","498.15M","-0.38%"
"03/08/2019","6,203.80","6,263.90","6,263.90","6,203.60","646.24M","-0.96%"
"03/07/2019","6,263.90","6,245.60","6,270.90","6,243.60","765.36M","0.29%"
"03/06/2019","6,245.60","6,199.30","6,246.50","6,199.30","782.45M","0.75%"
"03/05/2019","6,199.30","6,217.40","6,217.40","6,175.70","788.40M","-0.29%"
"03/04/2019","6,217.40","6,192.70","6,240.10","6,192.70","575.65M","0.40%"
"03/01/2019","6,192.70","6,169.00","6,209.90","6,164.90","715.51M","0.38%"
"02/28/2019","6,169.00","6,150.30","6,173.10","6,135.40","805.91M","0.30%"
"02/27/2019","6,150.30","6,128.40","6,156.40","6,127.70","726.03M","0.36%"
"02/26/2019","6,128.40","6,186.30","6,186.30","6,106.00","754.05M","-0.94%"
"02/25/2019","6,186.30","6,167.30","6,191.10","6,158.80","701.01M","0.31%"
"02/22/2019","6,167.30","6,139.20","6,176.20","6,126.50","788.39M","0.46%"
"02/21/2019","6,139.20","6,096.50","6,153.60","6,083.60","859.63M","0.70%"
"02/20/2019","6,096.50","6,106.90","6,125.80","6,077.50","676.11M","-0.17%"
"02/19/2019","6,106.90","6,089.80","6,119.50","6,081.40","636.47M","0.28%"
"02/18/2019","6,089.80","6,066.10","6,115.70","6,066.10","607.56M","0.39%"
"02/15/2019","6,066.10","6,059.40","6,076.10","6,048.90","662.25M","0.11%"
"02/14/2019","6,059.40","6,063.60","6,093.60","6,046.70","728.11M","-0.07%"
"02/13/2019","6,063.60","6,079.10","6,094.00","6,053.00","664.54M","-0.25%"
"02/12/2019","6,079.10","6,060.80","6,093.20","6,053.40","687.87M","0.30%"
"02/11/2019","6,060.80","6,071.50","6,084.90","6,028.60","506.15M","-0.18%"
"02/08/2019","6,071.50","6,092.50","6,094.70","6,054.10","616.48M","-0.34%"
"02/07/2019","6,092.50","6,026.10","6,105.90","6,026.10","638.85M","1.10%"
"02/06/2019","6,026.10","6,005.90","6,042.50","5,990.50","582.15M","0.34%"
"02/05/2019","6,005.90","5,891.20","6,039.20","5,891.20","736.65M","1.95%"
"02/04/2019","5,891.20","5,862.80","5,899.20","5,848.90","604.24M","0.48%"
"02/01/2019","5,862.80","5,864.70","5,881.60","5,857.40","723.83M","-0.03%"
"01/31/2019","5,864.70","5,886.70","5,912.60","5,864.70","947.63M","-0.37%"
"01/30/2019","5,886.70","5,874.20","5,912.40","5,865.90","684.72M","0.21%"
"01/29/2019","5,874.20","5,905.60","5,907.60","5,861.60","705.59M","-0.53%"
"01/25/2019","5,905.60","5,865.70","5,915.20","5,864.00","658.25M","0.68%"
"01/24/2019","5,865.70","5,844.40","5,865.70","5,839.70","540.67M","0.38%"
"01/23/2019","5,843.70","5,858.80","5,862.00","5,831.40","518.40M","-0.26%"
"01/22/2019","5,858.80","5,890.40","5,890.40","5,851.30","361.01M","-0.54%"
"01/21/2019","5,890.40","5,879.60","5,911.80","5,879.60","376.39M","0.18%"
"01/18/2019","5,879.60","5,850.10","5,888.10","5,850.10","450.67M","0.50%"
"01/17/2019","5,850.10","5,835.20","5,856.40","5,831.00","485.98M","0.26%"
"01/16/2019","5,835.20","5,814.60","5,835.20","5,805.00","549.01M","0.35%"
"01/15/2019","5,814.60","5,773.40","5,814.60","5,773.40","435.68M","0.71%"
"01/14/2019","5,773.40","5,774.60","5,801.50","5,756.90","374.05M","-0.02%"
"01/11/2019","5,774.60","5,795.30","5,808.60","5,774.60","398.46M","-0.36%"
"01/10/2019","5,795.30","5,778.30","5,795.30","5,755.40","528.26M","0.29%"
"01/09/2019","5,778.30","5,722.40","5,781.40","5,722.40","554.14M","0.98%"
"01/08/2019","5,722.40","5,683.20","5,733.70","5,666.60","548.87M","0.69%"
"01/07/2019","5,683.20","5,619.40","5,716.20","5,619.40","439.61M","1.14%"
"01/04/2019","5,619.40","5,633.40","5,633.40","5,568.70","475.82M","-0.25%"
"01/03/2019","5,633.40","5,557.80","5,646.50","5,557.80","451.33M","1.36%"
"01/02/2019","5,557.80","5,646.40","5,652.50","5,552.00","350.17M","-1.57%"
"12/31/2018","5,646.40","5,654.30","5,700.60","5,646.40","260.15M","-0.14%"
"12/28/2018","5,654.30","5,597.20","5,654.30","5,590.70","372.36M","1.02%"
"12/27/2018","5,597.20","5,493.80","5,597.20","5,493.80","458.98M","1.88%"
"12/24/2018","5,493.80","5,467.60","5,496.70","5,410.20","251.50M","0.48%"
"12/21/2018","5,467.60","5,505.80","5,543.10","5,426.60","1.38B","-0.69%"
"12/20/2018","5,505.80","5,580.60","5,587.60","5,505.80","1.12B","-1.34%"
"12/19/2018","5,580.60","5,589.50","5,589.50","5,555.20","713.54M","-0.16%"
"12/18/2018","5,589.50","5,658.30","5,658.30","5,576.80","665.49M","-1.22%"
"12/17/2018","5,658.30","5,602.00","5,665.60","5,585.10","602.83M","1.00%"
"12/14/2018","5,602.00","5,661.60","5,665.20","5,588.60","660.91M","-1.05%"
"12/13/2018","5,661.60","5,653.50","5,682.10","5,636.90","744.97M","0.14%"
"12/12/2018","5,653.50","5,575.90","5,654.90","5,575.90","723.47M","1.39%"
"12/11/2018","5,575.90","5,555.30","5,587.70","5,551.50","654.61M","0.42%"
"12/10/2018","5,552.50","5,681.50","5,681.50","5,549.30","682.34M","-2.27%"
"12/07/2018","5,681.50","5,657.70","5,706.40","5,653.50","584.45M","0.42%"
"12/06/2018","5,657.70","5,668.40","5,668.40","5,621.40","605.22M","-0.19%"
"12/05/2018","5,668.40","5,713.10","5,713.10","5,610.00","668.29M","-0.78%"
"12/04/2018","5,713.10","5,771.20","5,771.20","5,713.10","663.49M","-1.01%"
"12/03/2018","5,771.20","5,667.20","5,771.20","5,667.20","645.73M","1.84%"
"11/30/2018","5,667.20","5,758.40","5,758.40","5,667.20","1.22B","-1.58%"
"11/29/2018","5,758.40","5,725.10","5,778.70","5,725.10","638.93M","0.58%"
"11/28/2018","5,725.10","5,728.30","5,737.60","5,706.70","694.82M","-0.06%"
