"Date","Price","Open","High","Low","Vol.","Change %"
"09/28/2022","17,320.97","17,304.11","17,320.97","16,779.35","602.06M","0.10%"
"09/27/2022","17,304.11","17,722.83","17,874.82","17,304.11","459.67M","-2.36%"
"09/26/2022","17,722.83","17,972.69","17,976.73","17,653.57","367.24M","-1.39%"
"09/23/2022","17,972.69","18,331.69","18,346.47","17,880.32","415.47M","-1.96%"
"09/22/2022","18,331.69","18,714.67","18,714.67","18,331.69","276.68M","-2.05%"
"09/21/2022","18,714.67","18,528.14","18,714.67","18,480.16","437.19M","1.01%"
"09/20/2022","18,528.14","18,797.14","18,868.89","18,481.55","320.62M","-1.43%"
"09/16/2022","18,797.14","18,886.32","18,886.81","18,737.42","973.07M","-0.47%"
"09/15/2022","18,886.32","18,849.20","18,968.41","18,818.26","323.83M","0.20%"
"09/14/2022","18,849.20","19,167.21","19,167.85","18,788.58","392.45M","-1.66%"
"09/13/2022","19,167.21","19,513.87","19,615.52","19,167.21","353.26M","-1.78%"
"09/12/2022","19,513.87","19,188.03","19,518.25","19,188.03","303.88M","1.70%"
"09/09/2022","19,188.03","18,878.29","19,213.14","18,878.29","259.13M","1.64%"
"09/08/2022","18,878.29","18,811.48","18,918.85","18,675.59","312.76M","0.36%"
"09/07/2022","18,811.48","18,820.84","18,854.19","18,712.86","305.43M","-0.05%"
"09/06/2022","18,820.84","18,629.68","18,932.96","18,617.72","333.58M","1.03%"
"09/05/2022","18,629.68","18,853.22","18,853.23","18,570.18","274.86M","-1.19%"
"09/02/2022","18,853.22","18,493.74","18,853.22","18,491.23","325.25M","1.94%"
"09/01/2022","18,493.74","19,063.75","19,067.50","18,493.74","297.75M","-2.99%"
"08/31/2022","19,063.75","19,149.65","19,182.48","19,000.03","349.37M","-0.45%"
"08/30/2022","19,149.65","19,169.72","19,383.61","19,103.08","305.12M","-0.10%"
"08/26/2022","19,169.72","19,257.87","19,416.38","19,166.92","259.13M","-0.46%"
"08/25/2022","19,257.87","19,305.23","19,388.42","19,226.88","246.42M","-0.25%"
"08/24/2022","19,305.23","19,306.89","19,307.03","19,152.41","266.28M","-0.01%"
"08/23/2022","19,306.89","19,499.34","19,505.95","19,283.46","319.38M","-0.99%"
"08/22/2022","19,499.34","19,887.79","19,892.68","19,495.61","268.62M","-1.95%"
"08/19/2022","19,887.79","20,136.65","20,137.65","19,887.79","319.97M","-1.24%"
"08/18/2022","20,136.65","20,027.04","20,136.65","20,007.65","210.23M","0.55%"
"08/17/2022","20,027.04","20,336.41","20,383.14","19,996.50","262.59M","-1.52%"
"08/16/2022","20,336.41","20,382.76","20,466.99","20,298.46","242.30M","-0.23%"
"08/15/2022","20,382.76","20,338.96","20,394.54","20,327.14","213.74M","0.22%"
"08/12/2022","20,338.96","20,245.43","20,345.59","20,206.11","204.94M","0.46%"
"08/11/2022","20,245.43","20,298.00","20,376.35","20,216.43","247.27M","-0.26%"
"08/10/2022","20,298.00","19,912.40","20,300.93","19,845.84","250.07M","1.94%"
"08/09/2022","19,912.40","20,118.44","20,136.88","19,888.49","251.37M","-1.02%"
"08/08/2022","20,118.44","20,051.48","20,185.39","20,031.46","210.66M","0.33%"
"08/05/2022","20,051.48","20,155.76","20,183.69","20,019.89","240.51M","-0.52%"
"08/04/2022","20,155.76","20,018.84","20,201.12","19,992.48","365.05M","0.68%"
"08/03/2022","20,018.84","19,874.07","20,018.84","19,814.67","393.40M","0.73%"
"08/02/2022","19,874.07","20,079.23","20,079.23","19,847.91","273.26M","-1.02%"
"08/01/2022","20,079.23","20,159.13","20,225.87","20,009.23","234.73M","-0.42%"
"07/29/2022","20,164.90","19,855.19","20,214.55","19,843.66","296.77M","1.56%"
"07/28/2022","19,855.19","19,639.09","19,855.19","19,626.04","375.92M","1.10%"
"07/27/2022","19,639.09","19,568.79","19,698.75","19,549.54","287.62M","0.36%"
"07/26/2022","19,568.79","19,802.99","19,808.13","19,548.80","257.70M","-1.18%"
"07/25/2022","19,802.99","19,824.77","19,878.36","19,673.88","267.12M","-0.11%"
"07/22/2022","19,824.77","19,709.24","19,938.87","19,661.74","357.99M","0.59%"
"07/21/2022","19,709.24","19,399.84","19,709.24","19,379.72","295.37M","1.59%"
"07/20/2022","19,399.84","19,282.59","19,444.47","19,259.54","257.44M","0.61%"
"07/19/2022","19,282.59","19,015.15","19,282.79","18,907.66","271.68M","1.41%"
"07/18/2022","19,015.15","18,833.80","19,022.15","18,833.37","227.12M","0.96%"
"07/15/2022","18,833.80","18,480.66","18,833.80","18,473.22","256.89M","1.91%"
"07/14/2022","18,480.66","18,711.36","18,742.80","18,408.51","268.10M","-1.23%"
"07/13/2022","18,711.36","18,854.96","18,905.17","18,613.05","264.36M","-0.76%"
"07/12/2022","18,854.96","18,836.98","18,879.38","18,620.83","327.14M","0.10%"
"07/11/2022","18,836.98","18,912.95","18,914.81","18,702.68","277.63M","-0.40%"
"07/08/2022","18,912.95","18,875.53","18,951.79","18,770.48","323.63M","0.20%"
"07/07/2022","18,875.53","18,594.48","18,892.48","18,594.48","280.65M","1.51%"
"07/06/2022","18,594.48","18,315.31","18,675.27","18,315.31","344.15M","1.52%"
"07/05/2022","18,315.31","18,592.95","18,704.90","18,288.52","290.10M","-1.49%"
"07/04/2022","18,592.95","18,636.98","18,750.18","18,587.40","227.65M","-0.24%"
"07/01/2022","18,636.98","18,666.78","18,767.48","18,523.87","268.06M","-0.16%"
"06/30/2022","18,666.78","19,038.79","19,038.79","18,449.84","368.12M","-1.95%"
"06/29/2022","19,038.79","19,351.27","19,351.27","19,000.72","259.00M","-1.61%"
"06/28/2022","19,351.27","19,318.95","19,450.49","19,299.94","299.36M","0.17%"
"06/27/2022","19,318.95","19,123.71","19,397.42","19,119.95","280.52M","1.02%"
"06/24/2022","19,123.71","18,692.98","19,127.25","18,692.98","276.15M","2.30%"
"06/23/2022","18,692.98","18,891.22","18,891.25","18,653.54","262.63M","-1.05%"
"06/22/2022","18,891.22","18,949.05","18,955.55","18,629.70","387.68M","-0.31%"
"06/21/2022","18,949.05","19,010.82","19,144.60","18,948.54","266.09M","-0.32%"
"06/20/2022","19,010.82","18,925.91","19,019.78","18,909.26","263.58M","0.45%"
"06/17/2022","18,925.91","18,727.48","19,084.45","18,704.23","775.45M","1.06%"
"06/16/2022","18,727.48","19,315.98","19,316.41","18,727.48","562.93M","-3.05%"
"06/15/2022","19,315.98","19,045.03","19,368.33","19,044.50","430.61M","1.42%"
"06/14/2022","19,045.03","19,160.21","19,331.13","18,980.87","396.63M","-0.60%"
"06/13/2022","19,160.21","19,673.32","19,673.32","19,111.98","306.39M","-2.61%"
"06/10/2022","19,673.32","20,073.40","20,073.76","19,670.72","314.10M","-1.99%"
"06/09/2022","20,073.40","20,310.99","20,310.99","20,073.40","315.51M","-1.17%"
"06/08/2022","20,310.99","20,399.43","20,462.21","20,287.48","294.81M","-0.43%"
"06/07/2022","20,399.43","20,506.80","20,506.80","20,277.64","375.59M","-0.52%"
"06/06/2022","20,506.80","20,272.90","20,565.84","20,272.90","276.24M","1.15%"
"06/01/2022","20,272.90","20,417.95","20,539.84","20,262.12","308.59M","-0.71%"
"05/31/2022","20,417.95","20,546.89","20,549.79","20,390.87","449.66M","-0.63%"
"05/30/2022","20,546.89","20,372.52","20,646.29","20,372.52","249.77M","0.86%"
"05/27/2022","20,372.52","20,248.74","20,393.00","20,218.27","292.33M","0.61%"
"05/26/2022","20,248.74","19,934.04","20,274.75","19,918.71","333.65M","1.58%"
"05/25/2022","19,934.04","19,849.82","20,019.53","19,806.55","298.25M","0.42%"
"05/24/2022","19,849.82","20,146.18","20,146.18","19,811.71","473.18M","-1.47%"
"05/23/2022","20,146.18","19,835.95","20,146.18","19,835.95","302.45M","1.56%"
"05/20/2022","19,835.95","19,689.02","20,047.86","19,686.84","300.92M","0.75%"
"05/19/2022","19,689.02","19,949.44","19,949.44","19,394.56","357.13M","-1.31%"
"05/18/2022","19,949.44","20,065.59","20,241.21","19,949.44","350.21M","-0.58%"
"05/17/2022","20,065.59","19,924.11","20,162.06","19,922.80","439.12M","0.71%"
"05/16/2022","19,924.11","19,921.89","19,989.42","19,781.40","241.85M","0.01%"
"05/13/2022","19,921.89","19,480.88","19,921.89","19,480.88","251.04M","2.26%"
"05/12/2022","19,480.88","19,647.15","19,647.15","19,235.59","311.60M","-0.85%"
"05/11/2022","19,647.15","19,384.96","19,711.89","19,384.96","428.84M","1.35%"
"05/10/2022","19,384.96","19,306.72","19,583.50","19,306.72","309.00M","0.41%"
"05/09/2022","19,306.72","19,819.67","19,826.54","19,306.72","309.24M","-2.59%"
"05/06/2022","19,819.67","20,089.96","20,100.13","19,684.95","396.19M","-1.35%"
"05/05/2022","20,089.96","20,219.48","20,563.38","20,089.96","383.82M","-0.64%"
"05/04/2022","20,219.48","20,520.76","20,582.70","20,211.77","307.46M","-1.47%"
"05/03/2022","20,520.76","20,708.71","20,726.12","20,520.76","362.15M","-0.91%"
"04/29/2022","20,708.71","20,619.62","20,877.19","20,619.62","297.70M","0.43%"
"04/28/2022","20,619.62","20,437.77","20,712.19","20,435.73","261.86M","0.89%"
"04/27/2022","20,437.77","20,492.12","20,565.06","20,325.88","280.00M","-0.27%"
"04/26/2022","20,492.12","20,599.22","20,771.05","20,492.12","309.31M","-0.52%"
"04/25/2022","20,599.22","20,881.80","20,881.80","20,449.69","316.58M","-1.35%"
"04/22/2022","20,881.80","21,159.68","21,159.68","20,881.80","281.05M","-1.31%"
"04/21/2022","21,159.68","21,084.00","21,313.49","21,074.60","283.79M","0.36%"
"04/20/2022","21,084.00","20,962.17","21,084.00","20,896.59","313.57M","0.58%"
"04/19/2022","20,962.17","21,121.61","21,125.36","20,864.62","244.87M","-0.75%"
"04/14/2022","21,121.61","20,984.45","21,121.61","20,934.99","296.93M","0.65%"
"04/13/2022","20,984.45","21,009.61","21,022.50","20,875.61","271.85M","-0.12%"
"04/12/2022","21,009.61","21,115.08","21,116.06","20,910.37","313.44M","-0.50%"
"04/11/2022","21,115.08","21,174.32","21,201.89","21,056.80","286.31M","-0.28%"
"04/08/2022","21,174.32","21,037.80","21,206.17","21,033.30","289.86M","0.65%"
"04/07/2022","21,037.80","21,100.73","21,232.75","21,003.19","288.53M","-0.30%"
"04/06/2022","21,100.73","21,356.98","21,413.03","20,993.87","332.11M","-1.20%"
"04/05/2022","21,356.98","21,329.89","21,411.33","21,168.84","332.36M","0.13%"
"04/04/2022","21,329.89","21,218.01","21,349.61","21,192.23","245.29M","0.53%"
"04/01/2022","21,218.01","21,160.07","21,315.34","21,160.07","285.47M","0.27%"
"03/31/2022","21,160.07","21,272.47","21,438.84","21,160.07","363.62M","-0.53%"
"03/30/2022","21,272.47","21,491.97","21,492.04","21,185.10","315.59M","-1.02%"
"03/29/2022","21,491.97","21,070.03","21,491.97","21,070.03","430.63M","2.00%"
"03/28/2022","21,070.03","20,956.21","21,143.35","20,951.62","343.46M","0.54%"
"03/25/2022","20,956.21","20,893.19","21,053.44","20,865.04","292.28M","0.30%"
"03/24/2022","20,893.19","21,001.62","21,005.70","20,826.21","335.77M","-0.52%"
"03/23/2022","21,001.62","21,112.60","21,151.06","20,954.47","311.73M","-0.53%"
"03/22/2022","21,112.60","21,006.56","21,160.49","21,006.00","357.05M","0.50%"
"03/21/2022","21,006.56","21,156.62","21,161.72","20,913.69","271.81M","-0.71%"
"03/18/2022","21,156.62","20,975.69","21,156.62","20,796.57","1.08B","0.86%"
"03/17/2022","20,975.69","20,905.54","21,089.21","20,850.04","497.11M","0.34%"
"03/16/2022","20,905.54","20,257.66","20,952.91","20,257.66","669.27M","3.20%"
"03/15/2022","20,257.66","20,471.25","20,471.25","20,117.47","382.16M","-1.04%"
"03/14/2022","20,471.25","20,206.61","20,544.87","20,206.61","356.16M","1.31%"
"03/11/2022","20,206.61","19,955.55","20,498.10","19,953.21","431.82M","1.26%"
"03/10/2022","19,955.55","20,069.20","20,195.47","19,888.00","493.39M","-0.57%"
"03/09/2022","20,069.20","19,217.62","20,069.20","19,217.62","574.14M","4.43%"
"03/08/2022","19,217.62","19,169.78","19,429.57","19,007.87","606.69M","0.25%"
"03/07/2022","19,169.78","19,387.68","19,451.91","18,508.27","582.29M","-1.12%"
"03/04/2022","19,387.68","20,079.70","20,087.81","19,377.52","876.49M","-3.45%"
"03/03/2022","20,079.70","20,775.82","20,892.79","20,079.70","596.95M","-3.35%"
"03/02/2022","20,775.82","20,500.64","20,808.40","20,414.35","474.73M","1.34%"
"03/01/2022","20,500.64","21,081.05","21,134.21","20,500.64","385.68M","-2.75%"
"02/28/2022","21,081.05","20,906.75","21,081.05","20,689.00","503.03M","0.83%"
"02/25/2022","20,906.75","20,251.88","20,906.75","20,251.88","503.16M","3.23%"
"02/24/2022","20,251.88","20,841.52","20,841.52","20,091.81","468.81M","-2.83%"
"02/23/2022","20,841.52","20,993.33","21,227.73","20,838.87","300.23M","-0.72%"
"02/22/2022","20,993.33","21,097.19","21,136.74","20,709.13","340.28M","-0.49%"
"02/21/2022","21,097.19","21,362.60","21,484.58","21,018.09","338.77M","-1.24%"
"02/18/2022","21,362.60","21,557.59","21,606.53","21,352.09","294.29M","-0.90%"
"02/17/2022","21,557.59","21,828.94","21,879.58","21,540.88","270.54M","-1.24%"
"02/16/2022","21,828.94","21,852.51","21,936.58","21,750.56","349.34M","-0.11%"
"02/15/2022","21,852.51","21,617.89","21,882.63","21,539.10","292.28M","1.09%"
"02/14/2022","21,617.89","22,048.71","22,048.71","21,509.01","364.72M","-1.95%"
"02/11/2022","22,048.71","22,207.75","22,207.75","21,941.08","248.22M","-0.72%"
"02/10/2022","22,207.75","22,184.01","22,305.25","22,050.23","307.14M","0.11%"
"02/09/2022","22,184.01","21,787.46","22,241.87","21,784.86","307.54M","1.82%"
