"Date","Price","Open","High","Low","Vol.","Change %"
"02/03/2020","1,969.64","1,935.13","1,977.77","1,932.62","58.91M","0.21%"
"01/31/2020","1,965.61","2,003.80","2,012.71","1,965.60","53.86M","-1.26%"
"01/30/2020","1,990.71","2,023.46","2,028.09","1,982.34","51.29M","-1.87%"
"01/29/2020","2,028.57","2,030.69","2,039.72","2,018.57","43.47M","0.47%"
"01/28/2020","2,019.08","2,031.07","2,040.15","2,009.02","60.23M","-3.03%"
"01/23/2020","2,082.19","2,091.44","2,098.49","2,077.52","43.52M","-1.12%"
"01/22/2020","2,105.88","2,075.04","2,108.64","2,072.01","40.78M","1.41%"
"01/21/2020","2,076.54","2,096.40","2,104.28","2,074.97","30.43M","-1.16%"
"01/20/2020","2,100.97","2,095.40","2,113.08","2,093.76","40.96M","0.86%"
"01/17/2020","2,082.99","2,095.53","2,101.92","2,077.09","45.13M","0.17%"
"01/16/2020","2,079.43","2,058.17","2,080.25","2,051.86","39.57M","1.09%"
"01/15/2020","2,056.92","2,059.39","2,067.50","2,050.75","35.96M","-0.70%"
"01/14/2020","2,071.49","2,076.37","2,087.32","2,066.07","46.77M","0.47%"
"01/13/2020","2,061.76","2,037.76","2,062.55","2,036.48","38.47M","1.03%"
"01/10/2020","2,040.76","2,025.02","2,041.35","2,020.89","45.34M","0.95%"
"01/09/2020","2,021.53","2,018.37","2,021.53","2,005.59","62.07M","1.66%"
"01/08/2020","1,988.47","1,983.06","1,999.36","1,973.00","63.19M","-0.45%"
"01/07/2020","1,997.46","1,988.26","2,004.03","1,985.84","32.22M","1.01%"
"01/06/2020","1,977.39","1,969.55","1,982.13","1,968.10","32.14M","-0.65%"
"01/03/2020","1,990.33","2,007.67","2,020.87","1,979.09","41.89M","0.13%"
"01/02/2020","1,987.75","2,014.65","2,016.91","1,985.24","36.59M","-1.15%"
"12/30/2019","2,010.91","2,017.86","2,024.88","2,009.50","26.04M","-0.57%"
"12/27/2019","2,022.42","2,003.55","2,034.88","1,997.19","40.48M","0.39%"
"12/26/2019","2,014.61","2,008.09","2,014.61","1,999.19","33.99M","0.42%"
"12/24/2019","2,006.26","2,022.99","2,022.99","2,003.37","29.99M","-0.73%"
"12/23/2019","2,020.92","2,027.62","2,029.56","2,014.01","28.91M","-0.16%"
"12/20/2019","2,024.25","2,025.15","2,027.30","2,014.75","37.67M","0.38%"
"12/19/2019","2,016.54","2,022.03","2,028.26","2,006.24","38.05M","0.01%"
"12/18/2019","2,016.24","2,016.30","2,026.95","2,007.37","41.93M","0.01%"
"12/17/2019","2,016.03","1,996.70","2,016.58","1,988.03","52.58M","1.72%"
"12/16/2019","1,981.87","1,977.92","1,988.89","1,977.41","38.42M","-0.04%"
"12/13/2019","1,982.60","1,978.06","1,982.60","1,969.57","51.18M","1.82%"
"12/12/2019","1,947.13","1,930.23","1,949.31","1,930.06","78.30M","1.77%"
"12/11/2019","1,913.27","1,906.55","1,918.94","1,901.40","34.67M","0.28%"
"12/10/2019","1,907.90","1,890.85","1,910.71","1,889.53","27.24M","0.42%"
"12/09/2019","1,899.89","1,899.65","1,903.50","1,891.19","34.53M","0.75%"
"12/06/2019","1,885.84","1,875.35","1,889.03","1,872.35","31.98M","1.30%"
"12/05/2019","1,861.64","1,878.82","1,885.91","1,857.09","36.73M","-0.30%"
"12/04/2019","1,867.33","1,869.48","1,871.86","1,856.74","47.67M","-0.77%"
"12/03/2019","1,881.89","1,872.62","1,885.59","1,866.05","41.08M","-0.47%"
"12/02/2019","1,890.76","1,897.35","1,905.60","1,888.69","39.83M","0.24%"
"11/29/2019","1,886.18","1,923.16","1,923.16","1,883.15","39.15M","-1.68%"
"11/28/2019","1,918.32","1,919.46","1,930.47","1,917.86","26.82M","-0.59%"
"11/27/2019","1,929.79","1,933.74","1,935.75","1,919.05","25.21M","0.37%"
"11/26/2019","1,922.60","1,933.37","1,946.15","1,922.49","69.94M","-0.22%"
"11/25/2019","1,926.91","1,926.96","1,938.23","1,924.16","31.02M","0.91%"
"11/22/2019","1,909.55","1,903.72","1,913.09","1,901.04","43.77M","0.40%"
"11/21/2019","1,902.00","1,926.14","1,928.02","1,892.12","42.69M","-1.39%"
"11/20/2019","1,928.75","1,942.36","1,950.27","1,927.56","38.30M","-1.41%"
"11/19/2019","1,956.24","1,952.15","1,957.14","1,939.53","31.53M","-0.29%"
"11/18/2019","1,961.85","1,959.11","1,964.58","1,953.34","26.06M","0.06%"
"11/15/2019","1,960.67","1,938.24","1,963.27","1,933.03","31.90M","1.17%"
"11/14/2019","1,937.93","1,921.74","1,937.93","1,917.45","39.57M","1.10%"
"11/13/2019","1,916.89","1,923.23","1,924.05","1,912.26","24.86M","-0.87%"
"11/12/2019","1,933.75","1,919.58","1,933.75","1,913.45","23.98M","1.10%"
"11/11/2019","1,912.71","1,928.92","1,929.50","1,909.89","29.28M","-0.79%"
"11/08/2019","1,927.88","1,948.43","1,950.51","1,924.63","36.58M","-0.53%"
"11/07/2019","1,938.24","1,936.95","1,940.76","1,927.81","35.13M","-0.08%"
"11/06/2019","1,939.79","1,938.64","1,953.64","1,934.65","42.63M","0.04%"
"11/05/2019","1,938.97","1,929.52","1,939.02","1,924.64","36.19M","0.70%"
"11/04/2019","1,925.58","1,909.74","1,926.87","1,909.74","35.45M","1.31%"
"11/01/2019","1,900.76","1,883.61","1,901.17","1,879.52","26.36M","1.09%"
"10/31/2019","1,880.32","1,887.63","1,903.92","1,880.29","37.59M","0.14%"
"10/30/2019","1,877.62","1,889.69","1,889.69","1,873.19","33.41M","-0.69%"
"10/29/2019","1,890.64","1,901.05","1,902.73","1,884.69","29.05M","-0.01%"
"10/28/2019","1,890.89","1,892.67","1,901.42","1,887.49","29.18M","0.27%"
"10/25/2019","1,885.71","1,890.04","1,890.76","1,876.49","31.25M","0.13%"
"10/24/2019","1,883.18","1,890.48","1,891.07","1,867.82","44.21M","0.27%"
"10/23/2019","1,878.20","1,879.87","1,884.55","1,871.92","33.70M","-0.29%"
"10/22/2019","1,883.64","1,868.83","1,889.04","1,865.82","33.48M","1.38%"
"10/21/2019","1,858.04","1,856.80","1,860.51","1,849.73","20.48M","0.44%"
"10/18/2019","1,849.83","1,872.38","1,880.73","1,846.58","37.94M","-1.12%"
"10/17/2019","1,870.70","1,871.52","1,877.31","1,863.58","26.20M","-0.26%"
"10/16/2019","1,875.59","1,876.13","1,883.51","1,868.60","31.58M","0.75%"
"10/15/2019","1,861.70","1,859.29","1,867.73","1,857.79","24.27M","-0.02%"
"10/14/2019","1,861.98","1,868.33","1,875.42","1,860.17","32.51M","0.93%"
"10/11/2019","1,844.86","1,846.45","1,854.76","1,839.04","29.85M","0.97%"
"10/10/2019","1,827.08","1,823.84","1,841.15","1,808.79","55.50M","-0.86%"
"10/08/2019","1,842.97","1,825.82","1,844.44","1,818.51","36.81M","1.44%"
"10/07/2019","1,816.82","1,827.37","1,832.35","1,811.42","23.70M","0.13%"
"10/04/2019","1,814.40","1,817.28","1,834.38","1,814.40","29.46M","-0.28%"
"10/02/2019","1,819.47","1,845.94","1,845.94","1,819.47","30.25M","-2.16%"
"10/01/2019","1,859.63","1,853.41","1,865.36","1,849.26","24.51M","0.33%"
"09/30/2019","1,853.60","1,833.45","1,856.02","1,829.59","28.62M","0.78%"
"09/27/2019","1,839.18","1,850.53","1,851.05","1,833.15","27.53M","-1.34%"
"09/26/2019","1,864.13","1,868.49","1,873.30","1,855.17","55.11M","0.19%"
"09/25/2019","1,860.60","1,872.35","1,874.90","1,858.90","32.02M","-1.22%"
"09/24/2019","1,883.62","1,871.55","1,885.08","1,866.25","28.90M","0.56%"
"09/23/2019","1,873.12","1,866.30","1,875.03","1,864.57","29.53M","0.15%"
"09/20/2019","1,870.35","1,861.04","1,872.57","1,857.09","41.19M","0.55%"
"09/19/2019","1,860.19","1,844.89","1,866.94","1,844.89","39.51M","0.91%"
"09/18/2019","1,843.50","1,834.32","1,847.87","1,830.11","32.80M","0.56%"
"09/17/2019","1,833.17","1,832.73","1,837.59","1,828.54","31.66M","-0.16%"
"09/16/2019","1,836.19","1,835.37","1,836.25","1,819.33","46.14M","0.15%"
"09/11/2019","1,833.36","1,831.43","1,837.25","1,824.50","55.23M","0.68%"
"09/10/2019","1,821.03","1,817.34","1,823.50","1,811.75","32.95M","0.40%"
"09/09/2019","1,813.73","1,803.15","1,820.41","1,802.15","29.20M","0.80%"
"09/06/2019","1,799.25","1,802.39","1,803.39","1,792.02","29.18M","0.54%"
"09/05/2019","1,789.63","1,774.64","1,799.35","1,773.47","47.11M","1.26%"
"09/04/2019","1,767.37","1,742.07","1,767.37","1,740.94","34.11M","1.36%"
"09/03/2019","1,743.63","1,746.76","1,753.11","1,737.98","27.84M","-0.40%"
"09/02/2019","1,750.72","1,745.79","1,755.25","1,741.56","24.45M","0.02%"
"08/30/2019","1,750.36","1,736.30","1,754.47","1,735.95","38.27M","1.83%"
"08/29/2019","1,718.95","1,729.89","1,733.02","1,713.39","29.53M","-0.61%"
"08/28/2019","1,729.48","1,720.85","1,733.08","1,716.66","23.46M","0.82%"
